NTD ID,Legacy NTD ID,Agency Name,Reporter Type,Reporting Module,Mode,TOS,Expense Type,Fares
0R01-00311,0R01-003,Mountain Rides Transportation Authority,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,$631
0R01-00311,0R01-003,Mountain Rides Transportation Authority,Rural Reporter,Rural,MB,DO,Funds Expended on Capital,
0R01-00311,0R01-003,Mountain Rides Transportation Authority,Rural Reporter,Rural,MB,DO,Funds Expended on Operations,"$219,047"
0R01-00311,0R01-003,Mountain Rides Transportation Authority,Rural Reporter,Rural,VP,DO,Funds Expended on Capital,
0R01-00311,0R01-003,Mountain Rides Transportation Authority,Rural Reporter,Rural,VP,DO,Funds Expended on Operations,"$136,361"
0R01-00341,0R01-021,Selkirks-Pend Oreille Transit Authority (SPOT),Rural Reporter,Rural,DR,DO,Funds Expended on Capital,
0R01-00341,0R01-021,Selkirks-Pend Oreille Transit Authority (SPOT),Rural Reporter,Rural,DR,DO,Funds Expended on Operations,
0R01-00341,0R01-021,Selkirks-Pend Oreille Transit Authority (SPOT),Rural Reporter,Rural,MB,DO,Funds Expended on Capital,
0R01-00341,0R01-021,Selkirks-Pend Oreille Transit Authority (SPOT),Rural Reporter,Rural,MB,DO,Funds Expended on Operations,
0R01-00342,0R01-013,Valley Vista Care Corporation,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,
0R01-00342,0R01-013,Valley Vista Care Corporation,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,
0R01-00347,0R01-007,SMART Transit,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,
0R01-00347,0R01-007,SMART Transit,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$1,669"
0R01-00347,0R01-007,SMART Transit,Rural Reporter,Rural,MB,DO,Funds Expended on Capital,
0R01-00347,0R01-007,SMART Transit,Rural Reporter,Rural,MB,DO,Funds Expended on Operations,
0R01-00357,0R01-001,TransIV Buses - College of Southern Idaho,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0
0R01-00357,0R01-001,TransIV Buses - College of Southern Idaho,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$17,066"
0R01-00373,0R01-012,Treasure Valley Transit,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,
0R01-00373,0R01-012,Treasure Valley Transit,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$9,260"
0R01-00373,0R01-012,Treasure Valley Transit,Rural Reporter,Rural,MB,DO,Funds Expended on Capital,
0R01-00373,0R01-012,Treasure Valley Transit,Rural Reporter,Rural,MB,DO,Funds Expended on Operations,"$45,286"
0R01-00402,,City of Driggs,Rural Reporter,Rural,MB,PT,Funds Expended on Capital,
0R01-00402,,City of Driggs,Rural Reporter,Rural,MB,PT,Funds Expended on Operations,
0R01-00403,,Lemhi Ride,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,
0R01-00403,,Lemhi Ride,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$3,060"
0R01-00404,,Shoshone County,Rural Reporter,Rural,DR,PT,Funds Expended on Capital,
0R01-00404,,Shoshone County,Rural Reporter,Rural,DR,PT,Funds Expended on Operations,
0R01-00404,,Shoshone County,Rural Reporter,Rural,MB,PT,Funds Expended on Capital,
0R01-00404,,Shoshone County,Rural Reporter,Rural,MB,PT,Funds Expended on Operations,
0R01-80188,8R05-010,Southern Teton Area Rapid Transit,Rural Reporter,Rural,MB,DO,Funds Expended on Capital,
0R01-80188,8R05-010,Southern Teton Area Rapid Transit,Rural Reporter,Rural,MB,DO,Funds Expended on Operations,"$121,125"
0R02-00290,0R02-049,City of Cottage Grove,Rural Reporter,Rural,DR,PT,Funds Expended on Capital,$0
0R02-00290,0R02-049,City of Cottage Grove,Rural Reporter,Rural,DR,PT,Funds Expended on Operations,"$21,069"
0R02-00290,0R02-049,City of Cottage Grove,Rural Reporter,Rural,MB,PT,Funds Expended on Capital,$0
0R02-00290,0R02-049,City of Cottage Grove,Rural Reporter,Rural,MB,PT,Funds Expended on Operations,"$4,388"
0R02-00296,0R02-028,Tillamook County Transportation District,Rural Reporter,Rural,CB,DO,Funds Expended on Capital,$0
0R02-00296,0R02-028,Tillamook County Transportation District,Rural Reporter,Rural,CB,DO,Funds Expended on Operations,"$127,145"
0R02-00296,0R02-028,Tillamook County Transportation District,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0
0R02-00296,0R02-028,Tillamook County Transportation District,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$17,380"
0R02-00296,0R02-028,Tillamook County Transportation District,Rural Reporter,Rural,MB,DO,Funds Expended on Capital,$0
0R02-00296,0R02-028,Tillamook County Transportation District,Rural Reporter,Rural,MB,DO,Funds Expended on Operations,"$122,068"
0R02-00300,0R02-027,City of Silverton,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0
0R02-00300,0R02-027,City of Silverton,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,$0
0R02-00301,0R02-008,South Clackamas Transportation District,Rural Reporter,Rural,CB,PT,Funds Expended on Capital,
0R02-00301,0R02-008,South Clackamas Transportation District,Rural Reporter,Rural,CB,PT,Funds Expended on Operations,"$38,527"
0R02-00301,0R02-008,South Clackamas Transportation District,Rural Reporter,Rural,MB,PT,Funds Expended on Capital,
0R02-00301,0R02-008,South Clackamas Transportation District,Rural Reporter,Rural,MB,PT,Funds Expended on Operations,$0
0R02-00307,0R02-006,Coos County Area Transit,Rural Reporter,Rural,CB,DO,Funds Expended on Capital,
0R02-00307,0R02-006,Coos County Area Transit,Rural Reporter,Rural,CB,DO,Funds Expended on Operations,"$9,178"
0R02-00307,0R02-006,Coos County Area Transit,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,
0R02-00307,0R02-006,Coos County Area Transit,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$25,828"
0R02-00307,0R02-006,Coos County Area Transit,Rural Reporter,Rural,MB,DO,Funds Expended on Capital,
0R02-00307,0R02-006,Coos County Area Transit,Rural Reporter,Rural,MB,DO,Funds Expended on Operations,"$25,997"
0R02-00308,0R02-029,Curry County Public Transit Service District,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,
0R02-00308,0R02-029,Curry County Public Transit Service District,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$15,857"
0R02-00308,0R02-029,Curry County Public Transit Service District,Rural Reporter,Rural,MB,DO,Funds Expended on Capital,
0R02-00308,0R02-029,Curry County Public Transit Service District,Rural Reporter,Rural,MB,DO,Funds Expended on Operations,"$43,377"
0R02-00310,0R02-020,Lincoln County Transportation Service District,Rural Reporter,Rural,CB,DO,Funds Expended on Capital,$0
0R02-00310,0R02-020,Lincoln County Transportation Service District,Rural Reporter,Rural,CB,DO,Funds Expended on Operations,"$30,791"
0R02-00310,0R02-020,Lincoln County Transportation Service District,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0
0R02-00310,0R02-020,Lincoln County Transportation Service District,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$62,732"
0R02-00310,0R02-020,Lincoln County Transportation Service District,Rural Reporter,Rural,MB,DO,Funds Expended on Capital,$0
0R02-00310,0R02-020,Lincoln County Transportation Service District,Rural Reporter,Rural,MB,DO,Funds Expended on Operations,"$115,899"
0R02-00313,0R02-023,Grant County Transportation District,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,
0R02-00313,0R02-023,Grant County Transportation District,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$20,758"
0R02-00313,0R02-023,Grant County Transportation District,Rural Reporter,Rural,MB,DO,Funds Expended on Capital,
0R02-00313,0R02-023,Grant County Transportation District,Rural Reporter,Rural,MB,DO,Funds Expended on Operations,"$17,196"
0R02-00319,0R02-002,Hood River County Transportation District,Rural Reporter,Rural,CB,DO,Funds Expended on Capital,$0
0R02-00319,0R02-002,Hood River County Transportation District,Rural Reporter,Rural,CB,DO,Funds Expended on Operations,"$17,182"
0R02-00319,0R02-002,Hood River County Transportation District,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0
0R02-00319,0R02-002,Hood River County Transportation District,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$18,326"
0R02-00319,0R02-002,Hood River County Transportation District,Rural Reporter,Rural,MB,DO,Funds Expended on Capital,$0
0R02-00319,0R02-002,Hood River County Transportation District,Rural Reporter,Rural,MB,DO,Funds Expended on Operations,$376
0R02-00321,0R02-015,Yamhill County,Rural Reporter,Rural,CB,PT,Funds Expended on Capital,$0
0R02-00321,0R02-015,Yamhill County,Rural Reporter,Rural,CB,PT,Funds Expended on Operations,"$169,795"
0R02-00321,0R02-015,Yamhill County,Rural Reporter,Rural,DR,PT,Funds Expended on Capital,$0
0R02-00321,0R02-015,Yamhill County,Rural Reporter,Rural,DR,PT,Funds Expended on Operations,"$59,927"
0R02-00321,0R02-015,Yamhill County,Rural Reporter,Rural,MB,PT,Funds Expended on Capital,$0
0R02-00321,0R02-015,Yamhill County,Rural Reporter,Rural,MB,PT,Funds Expended on Operations,"$40,095"
0R02-00323,0R02-046,Malheur Council on Aging and Community Services,Rural Reporter,Rural,CB,DO,Funds Expended on Capital,$0
0R02-00323,0R02-046,Malheur Council on Aging and Community Services,Rural Reporter,Rural,CB,DO,Funds Expended on Operations,"$10,500"
0R02-00323,0R02-046,Malheur Council on Aging and Community Services,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0
0R02-00323,0R02-046,Malheur Council on Aging and Community Services,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$37,748"
0R02-00323,0R02-046,Malheur Council on Aging and Community Services,Rural Reporter,Rural,MB,DO,Funds Expended on Capital,$0
0R02-00323,0R02-046,Malheur Council on Aging and Community Services,Rural Reporter,Rural,MB,DO,Funds Expended on Operations,"$9,632"
0R02-00330,0R02-025,City of Canby,Rural Reporter,Rural,DR,PT,Funds Expended on Capital,$0
0R02-00330,0R02-025,City of Canby,Rural Reporter,Rural,DR,PT,Funds Expended on Operations,"$12,399"
0R02-00330,0R02-025,City of Canby,Rural Reporter,Rural,MB,PT,Funds Expended on Capital,$0
0R02-00330,0R02-025,City of Canby,Rural Reporter,Rural,MB,PT,Funds Expended on Operations,"$47,502"
0R02-00331,0R02-026,Sunset Empire Transportation District,Rural Reporter,Rural,CB,DO,Funds Expended on Capital,
0R02-00331,0R02-026,Sunset Empire Transportation District,Rural Reporter,Rural,CB,DO,Funds Expended on Operations,"$48,265"
0R02-00331,0R02-026,Sunset Empire Transportation District,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,
0R02-00331,0R02-026,Sunset Empire Transportation District,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$38,866"
0R02-00331,0R02-026,Sunset Empire Transportation District,Rural Reporter,Rural,MB,DO,Funds Expended on Capital,
0R02-00331,0R02-026,Sunset Empire Transportation District,Rural Reporter,Rural,MB,DO,Funds Expended on Operations,"$182,958"
0R02-00339,0R02-001,Basin Transit Service,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0
0R02-00339,0R02-001,Basin Transit Service,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$27,463"
0R02-00339,0R02-001,Basin Transit Service,Rural Reporter,Rural,MB,DO,Funds Expended on Capital,$0
0R02-00339,0R02-001,Basin Transit Service,Rural Reporter,Rural,MB,DO,Funds Expended on Operations,"$249,246"
0R02-00343,0R02-012,Community Connection of Northeast Oregon,Rural Reporter,Rural,CB,DO,Funds Expended on Capital,$0
0R02-00343,0R02-012,Community Connection of Northeast Oregon,Rural Reporter,Rural,CB,DO,Funds Expended on Operations,"$10,814"
0R02-00343,0R02-012,Community Connection of Northeast Oregon,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0
0R02-00343,0R02-012,Community Connection of Northeast Oregon,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$21,171"
0R02-00343,0R02-012,Community Connection of Northeast Oregon,Rural Reporter,Rural,MB,DO,Funds Expended on Capital,$0
0R02-00343,0R02-012,Community Connection of Northeast Oregon,Rural Reporter,Rural,MB,DO,Funds Expended on Operations,"$20,079"
0R02-00348,0R02-059,"Senior Citizens of Sweet Home, Inc.",Rural Reporter,Rural,CB,DO,Funds Expended on Capital,$0
0R02-00348,0R02-059,"Senior Citizens of Sweet Home, Inc.",Rural Reporter,Rural,CB,DO,Funds Expended on Operations,"$34,497"
0R02-00348,0R02-059,"Senior Citizens of Sweet Home, Inc.",Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0
0R02-00348,0R02-059,"Senior Citizens of Sweet Home, Inc.",Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$6,033"
0R02-00351,0R02-036,Douglas County,Rural Reporter,Rural,CB,PT,Funds Expended on Capital,
0R02-00351,0R02-036,Douglas County,Rural Reporter,Rural,CB,PT,Funds Expended on Operations,"$42,213"
0R02-00351,0R02-036,Douglas County,Rural Reporter,Rural,DR,PT,Funds Expended on Capital,
0R02-00351,0R02-036,Douglas County,Rural Reporter,Rural,DR,PT,Funds Expended on Operations,"$39,043"
0R02-00351,0R02-036,Douglas County,Rural Reporter,Rural,MB,PT,Funds Expended on Capital,
0R02-00351,0R02-036,Douglas County,Rural Reporter,Rural,MB,PT,Funds Expended on Operations,"$49,209"
0R02-00353,0R02-019,Lane Transit District - City of Florence,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0
0R02-00353,0R02-019,Lane Transit District - City of Florence,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$1,520"
0R02-00353,0R02-019,Lane Transit District - City of Florence,Rural Reporter,Rural,MB,DO,Funds Expended on Capital,$0
0R02-00353,0R02-019,Lane Transit District - City of Florence,Rural Reporter,Rural,MB,DO,Funds Expended on Operations,"$6,970"
0R02-00359,0R02-010,City of Pendleton,Rural Reporter,Rural,DR,PT,Funds Expended on Capital,$0
0R02-00359,0R02-010,City of Pendleton,Rural Reporter,Rural,DR,PT,Funds Expended on Operations,"$13,974"
0R02-00359,0R02-010,City of Pendleton,Rural Reporter,Rural,DT,PT,Funds Expended on Capital,$0
0R02-00359,0R02-010,City of Pendleton,Rural Reporter,Rural,DT,PT,Funds Expended on Operations,"$39,998"
0R02-00360,0R02-007,City of Woodburn,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0
0R02-00360,0R02-007,City of Woodburn,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$12,393"
0R02-00360,0R02-007,City of Woodburn,Rural Reporter,Rural,MB,DO,Funds Expended on Capital,$0
0R02-00360,0R02-007,City of Woodburn,Rural Reporter,Rural,MB,DO,Funds Expended on Operations,"$25,833"
0R02-00363,0R02-039,Clackamas County Social Services,Rural Reporter,Rural,CB,PT,Funds Expended on Capital,$0
0R02-00363,0R02-039,Clackamas County Social Services,Rural Reporter,Rural,CB,PT,Funds Expended on Operations,"$103,989"
0R02-00363,0R02-039,Clackamas County Social Services,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0
0R02-00363,0R02-039,Clackamas County Social Services,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,$0
0R02-00363,0R02-039,Clackamas County Social Services,Rural Reporter,Rural,MB,PT,Funds Expended on Capital,$0
0R02-00363,0R02-039,Clackamas County Social Services,Rural Reporter,Rural,MB,PT,Funds Expended on Operations,"$17,562"
0R02-00374,0R02-030,Harney County,Rural Reporter,Rural,DR,PT,Funds Expended on Capital,$0
0R02-00374,0R02-030,Harney County,Rural Reporter,Rural,DR,PT,Funds Expended on Operations,"$41,308"
0R02-00375,0R02-018,Columbia County,Rural Reporter,Rural,CB,PT,Funds Expended on Capital,$0
0R02-00375,0R02-018,Columbia County,Rural Reporter,Rural,CB,PT,Funds Expended on Operations,"$252,574"
0R02-00375,0R02-018,Columbia County,Rural Reporter,Rural,DR,PT,Funds Expended on Capital,$0
0R02-00375,0R02-018,Columbia County,Rural Reporter,Rural,DR,PT,Funds Expended on Operations,"$75,847"
0R02-00375,0R02-018,Columbia County,Rural Reporter,Rural,MB,PT,Funds Expended on Capital,$0
0R02-00375,0R02-018,Columbia County,Rural Reporter,Rural,MB,PT,Funds Expended on Operations,"$33,159"
0R02-00377,0R02-024,City of Lebanon,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0
0R02-00377,0R02-024,City of Lebanon,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$13,958"
0R02-00389,0R02-017,City of Sandy,Rural Reporter,Rural,CB,PT,Funds Expended on Capital,
0R02-00389,0R02-017,City of Sandy,Rural Reporter,Rural,CB,PT,Funds Expended on Operations,"$86,540"
0R02-00389,0R02-017,City of Sandy,Rural Reporter,Rural,DR,PT,Funds Expended on Capital,
0R02-00389,0R02-017,City of Sandy,Rural Reporter,Rural,DR,PT,Funds Expended on Operations,"$12,454"
0R02-00396,0R02-009,Mid-Columbia Council of Governments,Rural Reporter,Rural,CB,DO,Funds Expended on Capital,
0R02-00396,0R02-009,Mid-Columbia Council of Governments,Rural Reporter,Rural,CB,DO,Funds Expended on Operations,
0R02-00396,0R02-009,Mid-Columbia Council of Governments,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,$0
0R02-00396,0R02-009,Mid-Columbia Council of Governments,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$21,015"
0R03-00033,0R03-021,Senior Services of Snohomish County,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,
0R03-00033,0R03-021,Senior Services of Snohomish County,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$7,870"
0R03-00282,0R03-010,Garfield County Transportation Program,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,
0R03-00282,0R03-010,Garfield County Transportation Program,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,
0R03-00285,0R03-039,Thurston Regional Planning Council,Rural Reporter,Rural,MB,DO,Funds Expended on Capital,
0R03-00285,0R03-039,Thurston Regional Planning Council,Rural Reporter,Rural,MB,DO,Funds Expended on Operations,"$2,586"
0R03-00286,0R03-032,Rural Resources Community Action,Rural Reporter,Rural,CB,DO,Funds Expended on Capital,
0R03-00286,0R03-032,Rural Resources Community Action,Rural Reporter,Rural,CB,DO,Funds Expended on Operations,"$2,454"
0R03-00286,0R03-032,Rural Resources Community Action,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,
0R03-00286,0R03-032,Rural Resources Community Action,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$8,191"
0R03-00287,0R03-029,People for People Moses Lake,Rural Reporter,Rural,CB,DO,Funds Expended on Capital,
0R03-00287,0R03-029,People for People Moses Lake,Rural Reporter,Rural,CB,DO,Funds Expended on Operations,
0R03-00287,0R03-029,People for People Moses Lake,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,
0R03-00287,0R03-029,People for People Moses Lake,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,
0R03-00294,0R03-020,Pullman Transit,Rural Reporter,Rural,DR,DO,Funds Expended on Capital,
0R03-00294,0R03-020,Pullman Transit,Rural Reporter,Rural,DR,DO,Funds Expended on Operations,"$6,362"
