lma_title,Year,record,Total_Labor,Unemployment_Labor,employment_Labor,Unemployment_Rate,Month
"Billings, MT Metropolitan Statistical Area",2003,2603.0,80915.5,3008.0,77907.5,3.725,6.5
"Billings, MT Metropolitan Statistical Area",2004,2603.0,82394.58333333333,3175.75,79218.83333333333,3.8666666666666667,6.5
"Billings, MT Metropolitan Statistical Area",2005,2603.0,84502.75,3009.3333333333335,81493.41666666667,3.5666666666666664,6.5
"Billings, MT Metropolitan Statistical Area",2006,2603.0,85482.66666666667,2469.6666666666665,83013.0,2.9,6.5
"Billings, MT Metropolitan Statistical Area",2007,2603.0,87376.33333333333,2378.25,84998.08333333333,2.725,6.5
"Billings, MT Metropolitan Statistical Area",2008,2603.0,88427.91666666667,3386.3333333333335,85041.58333333333,3.8333333333333326,6.5
"Billings, MT Metropolitan Statistical Area",2009,2603.0,87675.16666666667,4380.0,83295.16666666667,5.0,6.5
"Billings, MT Metropolitan Statistical Area",2010,2603.0,82162.75,4864.833333333333,77297.91666666667,5.925,6.5
"Billings, MT Metropolitan Statistical Area",2011,2603.0,82830.16666666667,4533.083333333333,78297.08333333333,5.483333333333333,6.5
"Billings, MT Metropolitan Statistical Area",2012,2603.0,84401.0,3880.9166666666665,80520.08333333333,4.608333333333333,6.5
"Billings, MT Metropolitan Statistical Area",2013,2603.0,85059.83333333333,3698.6666666666665,81361.16666666667,4.358333333333333,6.5
"Billings, MT Metropolitan Statistical Area",2014,2603.0,85191.33333333333,3181.1666666666665,82010.16666666667,3.725,6.5
"Billings, MT Metropolitan Statistical Area",2015,2603.0,86566.66666666667,2892.25,83674.41666666667,3.358333333333334,6.5
"Billings, MT Metropolitan Statistical Area",2016,2603.0,87009.75,3146.5833333333335,83863.16666666667,3.625,6.5
"Billings, MT Metropolitan Statistical Area",2017,2603.0,87160.5,2998.3333333333335,84162.16666666667,3.4249999999999994,6.5
"Billings, MT Metropolitan Statistical Area",2018,2603.0,87125.58333333333,2926.1666666666665,84199.41666666667,3.358333333333334,6.5
"Billings, MT Metropolitan Statistical Area",2019,2603.0,87007.33333333333,3488.3333333333335,83519.0,4.0,2.0
"Birmingham-Hoover, AL Metropolitan Statistical Area",2002,6.0,524724.1818181818,26272.727272727272,498451.45454545453,5.018181818181818,7.0
"Birmingham-Hoover, AL Metropolitan Statistical Area",2003,6.0,526147.0,27244.916666666668,498902.0833333333,5.175,6.5
"Birmingham-Hoover, AL Metropolitan Statistical Area",2004,6.0,529788.75,26196.333333333332,503592.4166666667,4.933333333333333,6.5
"Birmingham-Hoover, AL Metropolitan Statistical Area",2005,6.0,530559.6666666666,21801.0,508758.6666666667,4.108333333333333,6.5
"Birmingham-Hoover, AL Metropolitan Statistical Area",2006,6.0,535462.3333333334,19965.166666666668,515497.1666666667,3.7249999999999996,6.5
"Birmingham-Hoover, AL Metropolitan Statistical Area",2007,6.0,534638.8333333334,19100.916666666668,515537.9166666667,3.5749999999999997,6.5
"Birmingham-Hoover, AL Metropolitan Statistical Area",2008,6.0,533070.1666666666,26825.833333333332,506244.3333333333,5.0249999999999995,6.5
"Birmingham-Hoover, AL Metropolitan Statistical Area",2009,6.0,526416.5,53928.166666666664,472488.3333333333,10.241666666666667,6.5
"Birmingham-Hoover, AL Metropolitan Statistical Area",2010,6.0,539751.0,52964.75,486786.25,9.824999999999998,6.5
"Birmingham-Hoover, AL Metropolitan Statistical Area",2011,6.0,543061.3333333334,47561.25,495500.0833333333,8.75,6.5
"Birmingham-Hoover, AL Metropolitan Statistical Area",2012,6.0,540199.5,37742.25,502457.25,6.991666666666666,6.5
"Birmingham-Hoover, AL Metropolitan Statistical Area",2013,6.0,540559.0,34056.583333333336,506502.4166666667,6.316666666666667,6.5
"Birmingham-Hoover, AL Metropolitan Statistical Area",2014,6.0,535778.5833333334,32008.5,503770.0833333333,5.9750000000000005,6.5
"Birmingham-Hoover, AL Metropolitan Statistical Area",2015,6.0,535621.5833333334,29306.916666666668,506314.6666666667,5.491666666666666,6.5
"Birmingham-Hoover, AL Metropolitan Statistical Area",2016,6.0,538687.8333333334,29402.666666666668,509285.1666666667,5.466666666666668,6.5
"Birmingham-Hoover, AL Metropolitan Statistical Area",2017,6.0,538189.5,21846.75,516342.75,4.058333333333333,6.5
"Birmingham-Hoover, AL Metropolitan Statistical Area",2018,6.0,544863.3333333334,19254.0,525609.3333333334,3.533333333333333,6.5
"Birmingham-Hoover, AL Metropolitan Statistical Area",2019,6.0,551152.3333333334,19968.0,531184.3333333334,3.6333333333333333,2.0
"Blacksburg-Christiansburg-Radford, VA Metropolitan Statistical Area",2002,4351.0,81294.09090909091,3888.4545454545455,77405.63636363637,4.781818181818182,7.0
"Blacksburg-Christiansburg-Radford, VA Metropolitan Statistical Area",2003,4351.0,83349.33333333333,3844.8333333333335,79504.5,4.616666666666666,6.5
"Blacksburg-Christiansburg-Radford, VA Metropolitan Statistical Area",2004,4351.0,82707.25,3760.1666666666665,78947.08333333333,4.55,6.5
"Blacksburg-Christiansburg-Radford, VA Metropolitan Statistical Area",2005,4351.0,83787.66666666667,3393.75,80393.91666666667,4.05,6.5
"Blacksburg-Christiansburg-Radford, VA Metropolitan Statistical Area",2006,4351.0,84361.83333333333,2894.5,81467.33333333333,3.4416666666666664,6.5
"Blacksburg-Christiansburg-Radford, VA Metropolitan Statistical Area",2007,4351.0,85005.25,3321.8333333333335,81683.41666666667,3.9,6.5
"Blacksburg-Christiansburg-Radford, VA Metropolitan Statistical Area",2008,4351.0,87552.58333333333,4217.166666666667,83335.41666666667,4.8,6.5
"Blacksburg-Christiansburg-Radford, VA Metropolitan Statistical Area",2009,4351.0,87161.91666666667,7166.75,79995.16666666667,8.225,6.5
"Blacksburg-Christiansburg-Radford, VA Metropolitan Statistical Area",2010,4351.0,88694.33333333333,7329.666666666667,81364.66666666667,8.266666666666667,6.5
"Blacksburg-Christiansburg-Radford, VA Metropolitan Statistical Area",2011,4351.0,89943.91666666667,6401.166666666667,83542.75,7.125000000000001,6.5
"Blacksburg-Christiansburg-Radford, VA Metropolitan Statistical Area",2012,4351.0,90780.83333333333,5897.333333333333,84883.5,6.5,6.5
"Blacksburg-Christiansburg-Radford, VA Metropolitan Statistical Area",2013,4351.0,91462.16666666667,5743.333333333333,85718.83333333333,6.291666666666668,6.5
"Blacksburg-Christiansburg-Radford, VA Metropolitan Statistical Area",2014,4351.0,91002.5,5004.916666666667,85997.58333333333,5.5,6.5
"Blacksburg-Christiansburg-Radford, VA Metropolitan Statistical Area",2015,4351.0,90538.83333333333,4181.916666666667,86356.91666666667,4.616666666666666,6.5
"Blacksburg-Christiansburg-Radford, VA Metropolitan Statistical Area",2016,4351.0,90265.91666666667,4270.25,85995.66666666667,4.725,6.5
"Blacksburg-Christiansburg-Radford, VA Metropolitan Statistical Area",2017,4351.0,90105.75,3792.4166666666665,86313.33333333333,4.225,6.5
"Blacksburg-Christiansburg-Radford, VA Metropolitan Statistical Area",2018,4351.0,90019.91666666667,2797.25,87222.66666666667,3.1250000000000004,6.5
"Blacksburg-Christiansburg-Radford, VA Metropolitan Statistical Area",2019,4351.0,89868.33333333333,2974.0,86894.33333333333,3.2999999999999994,2.0
"Bloomington, IL Metropolitan Statistical Area",2002,756.0,94938.36363636363,3654.3636363636365,91284.0,3.8454545454545452,7.0
"Bloomington, IL Metropolitan Statistical Area",2003,756.0,93501.5,4007.4166666666665,89494.08333333333,4.283333333333334,6.5
"Bloomington, IL Metropolitan Statistical Area",2004,756.0,93284.75,4190.666666666667,89094.08333333333,4.5,6.5
"Bloomington, IL Metropolitan Statistical Area",2005,756.0,95546.41666666667,4003.4166666666665,91543.0,4.199999999999999,6.5
"Bloomington, IL Metropolitan Statistical Area",2006,756.0,97183.33333333333,3347.0,93836.33333333333,3.4583333333333335,6.5
"Bloomington, IL Metropolitan Statistical Area",2007,756.0,99156.83333333333,3786.4166666666665,95370.41666666667,3.808333333333333,6.5
"Bloomington, IL Metropolitan Statistical Area",2008,756.0,99265.41666666667,4943.583333333333,94321.83333333333,4.983333333333333,6.5
"Bloomington, IL Metropolitan Statistical Area",2009,756.0,100311.08333333333,7373.5,92937.58333333333,7.341666666666665,6.5
"Bloomington, IL Metropolitan Statistical Area",2010,756.0,104949.33333333333,7554.083333333333,97395.25,7.208333333333333,6.5
"Bloomington, IL Metropolitan Statistical Area",2011,756.0,104018.58333333333,7047.833333333333,96970.75,6.783333333333334,6.5
"Bloomington, IL Metropolitan Statistical Area",2012,756.0,103040.75,6716.916666666667,96323.83333333333,6.516666666666667,6.5
"Bloomington, IL Metropolitan Statistical Area",2013,756.0,100486.91666666667,6776.833333333333,93710.08333333333,6.741666666666666,6.5
"Bloomington, IL Metropolitan Statistical Area",2014,756.0,98749.0,5461.416666666667,93287.58333333333,5.5249999999999995,6.5
"Bloomington, IL Metropolitan Statistical Area",2015,756.0,98854.58333333333,4780.0,94074.58333333333,4.824999999999999,6.5
"Bloomington, IL Metropolitan Statistical Area",2016,756.0,98046.25,5032.0,93014.25,5.141666666666666,6.5
"Bloomington, IL Metropolitan Statistical Area",2017,756.0,96484.08333333333,4095.0833333333335,92389.0,4.225,6.5
"Bloomington, IL Metropolitan Statistical Area",2018,756.0,95470.25,4064.5833333333335,91405.66666666667,4.25,6.5
"Bloomington, IL Metropolitan Statistical Area",2019,756.0,94688.0,4783.333333333333,89904.66666666667,5.066666666666667,2.0
"Bloomington, IN Metropolitan Statistical Area",2002,862.0,76982.45454545454,3471.4545454545455,73511.0,4.527272727272727,7.0
"Bloomington, IN Metropolitan Statistical Area",2003,862.0,77380.91666666667,3428.0,73952.91666666667,4.4416666666666655,6.5
"Bloomington, IN Metropolitan Statistical Area",2004,862.0,77437.25,3542.5833333333335,73894.66666666667,4.566666666666666,6.5
"Bloomington, IN Metropolitan Statistical Area",2005,862.0,78445.0,3968.9166666666665,74476.08333333333,5.058333333333334,6.5
"Bloomington, IN Metropolitan Statistical Area",2006,862.0,79211.0,3530.3333333333335,75680.66666666667,4.466666666666666,6.5
"Bloomington, IN Metropolitan Statistical Area",2007,862.0,79867.83333333333,3111.0,76756.83333333333,3.891666666666667,6.5
"Bloomington, IN Metropolitan Statistical Area",2008,862.0,81222.83333333333,3897.3333333333335,77325.5,4.808333333333334,6.5
"Bloomington, IN Metropolitan Statistical Area",2009,862.0,82085.83333333333,5651.583333333333,76434.25,6.891666666666667,6.5
"Bloomington, IN Metropolitan Statistical Area",2010,862.0,78051.33333333333,6550.416666666667,71500.91666666667,8.391666666666667,6.5
"Bloomington, IN Metropolitan Statistical Area",2011,862.0,77697.91666666667,6226.166666666667,71471.75,8.016666666666667,6.5
"Bloomington, IN Metropolitan Statistical Area",2012,862.0,76575.33333333333,5913.666666666667,70661.66666666667,7.733333333333334,6.5
"Bloomington, IN Metropolitan Statistical Area",2013,862.0,76291.41666666667,5528.333333333333,70763.08333333333,7.241666666666666,6.5
"Bloomington, IN Metropolitan Statistical Area",2014,862.0,76924.16666666667,4628.0,72296.16666666667,6.016666666666667,6.5
"Bloomington, IN Metropolitan Statistical Area",2015,862.0,76647.58333333333,3900.5,72747.08333333333,5.083333333333333,6.5
"Bloomington, IN Metropolitan Statistical Area",2016,862.0,77255.66666666667,3669.0,73586.66666666667,4.766666666666667,6.5
"Bloomington, IN Metropolitan Statistical Area",2017,862.0,77755.66666666667,2905.3333333333335,74850.33333333333,3.741666666666666,6.5
"Bloomington, IN Metropolitan Statistical Area",2018,862.0,79039.0,2916.9166666666665,76122.08333333333,3.6916666666666664,6.5
"Bloomington, IN Metropolitan Statistical Area",2019,862.0,80645.0,3397.0,77248.0,4.2,2.0
"Boise City, ID Metropolitan Statistical Area",2002,716.0,261866.36363636365,13375.545454545454,248490.81818181818,5.118181818181818,7.0
"Boise City, ID Metropolitan Statistical Area",2003,716.0,265578.0833333333,14102.583333333334,251475.5,5.308333333333333,6.5
"Boise City, ID Metropolitan Statistical Area",2004,716.0,268525.8333333333,12207.833333333334,256318.0,4.55,6.5
"Boise City, ID Metropolitan Statistical Area",2005,716.0,281557.5833333333,10347.166666666666,271210.4166666667,3.666666666666666,6.5
"Boise City, ID Metropolitan Statistical Area",2006,716.0,292161.0,8982.916666666666,283178.0833333333,3.0916666666666663,6.5
"Boise City, ID Metropolitan Statistical Area",2007,716.0,295164.5833333333,8804.083333333334,286360.5,2.9916666666666667,6.5
"Boise City, ID Metropolitan Statistical Area",2008,716.0,295413.0833333333,15892.166666666666,279520.9166666667,5.375,6.5
"Boise City, ID Metropolitan Statistical Area",2009,716.0,296317.0833333333,28400.166666666668,267916.9166666667,9.583333333333332,6.5
"Boise City, ID Metropolitan Statistical Area",2010,716.0,297462.5833333333,27312.333333333332,270150.25,9.191666666666666,6.5
"Boise City, ID Metropolitan Statistical Area",2011,716.0,301477.4166666667,25083.833333333332,276393.5833333333,8.316666666666666,6.5
"Boise City, ID Metropolitan Statistical Area",2012,716.0,307016.4166666667,21767.416666666668,285249.0,7.1000000000000005,6.5
"Boise City, ID Metropolitan Statistical Area",2013,716.0,309867.4166666667,18361.166666666668,291506.25,5.916666666666665,6.5
"Boise City, ID Metropolitan Statistical Area",2014,716.0,316135.5,14858.166666666666,301277.3333333333,4.708333333333333,6.5
"Boise City, ID Metropolitan Statistical Area",2015,716.0,324608.1666666667,13439.916666666666,311168.25,4.158333333333333,6.5
"Boise City, ID Metropolitan Statistical Area",2016,716.0,335620.0,12316.333333333334,323303.6666666667,3.6749999999999994,6.5
"Boise City, ID Metropolitan Statistical Area",2017,716.0,347629.9166666667,10841.416666666666,336788.5,3.1166666666666667,6.5
"Boise City, ID Metropolitan Statistical Area",2018,716.0,361717.4166666667,9717.333333333334,352000.0833333333,2.6833333333333336,6.5
"Boise City, ID Metropolitan Statistical Area",2019,716.0,369561.3333333333,12256.333333333334,357305.0,3.3000000000000003,2.0
"Boston-Cambridge-Nashua, MA-NH Metropolitan NECTA",2002,1908.0,2484575.1818181816,130463.54545454546,2354111.6363636362,5.254545454545455,7.0
"Boston-Cambridge-Nashua, MA-NH Metropolitan NECTA",2003,1908.0,2465035.75,137734.91666666666,2327300.8333333335,5.583333333333333,6.5
"Boston-Cambridge-Nashua, MA-NH Metropolitan NECTA",2004,1908.0,2443327.75,119938.41666666667,2323389.3333333335,4.908333333333333,6.5
"Boston-Cambridge-Nashua, MA-NH Metropolitan NECTA",2005,1908.0,2440572.4166666665,110765.16666666667,2329807.25,4.550000000000001,6.5
"Boston-Cambridge-Nashua, MA-NH Metropolitan NECTA",2006,1908.0,2462138.4166666665,111473.83333333333,2350664.5833333335,4.525,6.5
"Boston-Cambridge-Nashua, MA-NH Metropolitan NECTA",2007,1908.0,2481037.75,104914.58333333333,2376123.1666666665,4.25,6.5
"Boston-Cambridge-Nashua, MA-NH Metropolitan NECTA",2008,1908.0,2505743.6666666665,126532.41666666667,2379211.25,5.058333333333334,6.5
"Boston-Cambridge-Nashua, MA-NH Metropolitan NECTA",2009,1908.0,2517098.5833333335,189283.41666666666,2327815.1666666665,7.516666666666666,6.5
"Boston-Cambridge-Nashua, MA-NH Metropolitan NECTA",2010,1908.0,2538208.5,192446.0,2345762.5,7.575,6.5
"Boston-Cambridge-Nashua, MA-NH Metropolitan NECTA",2011,1908.0,2534537.0833333335,166517.33333333334,2368019.75,6.566666666666666,6.5
"Boston-Cambridge-Nashua, MA-NH Metropolitan NECTA",2012,1908.0,2554502.6666666665,155183.5,2399319.1666666665,6.075,6.5
"Boston-Cambridge-Nashua, MA-NH Metropolitan NECTA",2013,1908.0,2578834.5833333335,156995.08333333334,2421839.5,6.1000000000000005,6.5
"Boston-Cambridge-Nashua, MA-NH Metropolitan NECTA",2014,1908.0,2619031.1666666665,136299.83333333334,2482731.3333333335,5.208333333333333,6.5
"Boston-Cambridge-Nashua, MA-NH Metropolitan NECTA",2015,1908.0,2641008.6666666665,114448.58333333333,2526560.0833333335,4.333333333333333,6.5
"Boston-Cambridge-Nashua, MA-NH Metropolitan NECTA",2016,1908.0,2669924.0,93586.25,2576337.75,3.5083333333333333,6.5
"Boston-Cambridge-Nashua, MA-NH Metropolitan NECTA",2017,1908.0,2727605.3333333335,93019.83333333333,2634585.5,3.408333333333333,6.5
"Boston-Cambridge-Nashua, MA-NH Metropolitan NECTA",2018,1908.0,2811238.4166666665,84830.91666666667,2726407.5,3.016666666666666,6.5
"Boston-Cambridge-Nashua, MA-NH Metropolitan NECTA",2019,1908.0,2838176.0,82387.33333333333,2755788.6666666665,2.9,2.0
"Bremerton-Silverdale, WA Metropolitan Statistical Area",2002,4479.0,110574.81818181818,7430.727272727273,103144.09090909091,6.718181818181818,7.0
"Bremerton-Silverdale, WA Metropolitan Statistical Area",2003,4479.0,113543.83333333333,7678.75,105865.08333333333,6.766666666666667,6.5
"Bremerton-Silverdale, WA Metropolitan Statistical Area",2004,4479.0,118476.83333333333,6992.583333333333,111484.25,5.908333333333334,6.5
"Bremerton-Silverdale, WA Metropolitan Statistical Area",2005,4479.0,120999.5,6464.166666666667,114535.33333333333,5.341666666666668,6.5
"Bremerton-Silverdale, WA Metropolitan Statistical Area",2006,4479.0,121958.16666666667,6199.0,115759.16666666667,5.1,6.5
"Bremerton-Silverdale, WA Metropolitan Statistical Area",2007,4479.0,123027.33333333333,6060.75,116966.58333333333,4.933333333333334,6.5
"Bremerton-Silverdale, WA Metropolitan Statistical Area",2008,4479.0,124801.58333333333,6630.0,118171.58333333333,5.316666666666667,6.5
"Bremerton-Silverdale, WA Metropolitan Statistical Area",2009,4479.0,125529.25,9733.0,115796.25,7.75,6.5
"Bremerton-Silverdale, WA Metropolitan Statistical Area",2010,4479.0,120592.58333333333,10362.416666666666,110230.16666666667,8.583333333333334,6.5
