,Year,Total_Labor_MSA,Unemployment_Labor_MSA,Employment_Labor_MSA,Unemployment_Rate_MSA,Geography
264,2014,91002.5,5004.916666666667,85997.58333333331,5.5,"Blacksburg-Christiansburg-Radford, VA  Metro Area"
265,2015,90538.83333333331,4181.916666666667,86356.91666666669,4.616666666666666,"Blacksburg-Christiansburg-Radford, VA  Metro Area"
266,2016,90265.91666666669,4270.25,85995.66666666669,4.725,"Blacksburg-Christiansburg-Radford, VA  Metro Area"
267,2017,90105.75,3792.416666666666,86313.33333333331,4.225,"Blacksburg-Christiansburg-Radford, VA  Metro Area"
268,2018,90019.91666666669,2797.25,87222.66666666669,3.1250000000000004,"Blacksburg-Christiansburg-Radford, VA  Metro Area"
269,2019,89868.33333333331,2974.0,86894.33333333331,3.2999999999999994,"Blacksburg-Christiansburg-Radford, VA  Metro Area"
270,2002,94938.36363636363,3654.363636363637,91284.0,3.845454545454545,"Bloomington, IL  Metro Area"
271,2003,93501.5,4007.416666666666,89494.08333333331,4.283333333333334,"Bloomington, IL  Metro Area"
272,2004,93284.75,4190.666666666667,89094.08333333331,4.5,"Bloomington, IL  Metro Area"
273,2005,95546.41666666669,4003.416666666666,91543.0,4.199999999999998,"Bloomington, IL  Metro Area"
274,2006,97183.33333333331,3347.0,93836.33333333331,3.458333333333333,"Bloomington, IL  Metro Area"
275,2007,99156.83333333331,3786.416666666666,95370.41666666669,3.808333333333333,"Bloomington, IL  Metro Area"
276,2008,99265.41666666669,4943.583333333333,94321.83333333331,4.983333333333333,"Bloomington, IL  Metro Area"
277,2009,100311.08333333331,7373.5,92937.58333333331,7.341666666666665,"Bloomington, IL  Metro Area"
278,2010,104949.33333333331,7554.083333333332,97395.25,7.208333333333332,"Bloomington, IL  Metro Area"
279,2011,104018.58333333331,7047.833333333332,96970.75,6.783333333333334,"Bloomington, IL  Metro Area"
280,2012,103040.75,6716.916666666668,96323.83333333331,6.5166666666666675,"Bloomington, IL  Metro Area"
281,2013,100486.91666666669,6776.833333333332,93710.08333333331,6.741666666666666,"Bloomington, IL  Metro Area"
282,2014,98749.0,5461.416666666667,93287.58333333331,5.525,"Bloomington, IL  Metro Area"
283,2015,98854.58333333331,4780.0,94074.58333333331,4.824999999999998,"Bloomington, IL  Metro Area"
284,2016,98046.25,5032.0,93014.25,5.141666666666667,"Bloomington, IL  Metro Area"
285,2017,96484.08333333331,4095.083333333334,92389.0,4.225,"Bloomington, IL  Metro Area"
286,2018,95470.25,4064.583333333334,91405.66666666669,4.25,"Bloomington, IL  Metro Area"
287,2019,94688.0,4783.333333333333,89904.66666666669,5.066666666666666,"Bloomington, IL  Metro Area"
288,2002,76982.45454545454,3471.4545454545455,73511.0,4.5272727272727264,"Bloomington, IN  Metro Area"
289,2003,77380.91666666669,3428.0,73952.91666666669,4.4416666666666655,"Bloomington, IN  Metro Area"
290,2004,77437.25,3542.583333333333,73894.66666666669,4.566666666666666,"Bloomington, IN  Metro Area"
291,2005,78445.0,3968.916666666666,74476.08333333331,5.058333333333334,"Bloomington, IN  Metro Area"
292,2006,79211.0,3530.333333333333,75680.66666666669,4.466666666666666,"Bloomington, IN  Metro Area"
293,2007,79867.83333333331,3111.0,76756.83333333331,3.891666666666667,"Bloomington, IN  Metro Area"
294,2008,81222.83333333331,3897.333333333334,77325.5,4.808333333333334,"Bloomington, IN  Metro Area"
295,2009,82085.83333333331,5651.583333333332,76434.25,6.8916666666666675,"Bloomington, IN  Metro Area"
296,2010,78051.33333333331,6550.416666666668,71500.91666666669,8.391666666666667,"Bloomington, IN  Metro Area"
297,2011,77697.91666666669,6226.166666666668,71471.75,8.016666666666667,"Bloomington, IN  Metro Area"
298,2012,76575.33333333331,5913.666666666668,70661.66666666669,7.733333333333333,"Bloomington, IN  Metro Area"
299,2013,76291.41666666669,5528.333333333332,70763.08333333331,7.241666666666666,"Bloomington, IN  Metro Area"
300,2014,76924.16666666669,4628.0,72296.16666666669,6.0166666666666675,"Bloomington, IN  Metro Area"
301,2015,76647.58333333331,3900.5,72747.08333333331,5.083333333333333,"Bloomington, IN  Metro Area"
302,2016,77255.66666666669,3669.0,73586.66666666669,4.766666666666667,"Bloomington, IN  Metro Area"
303,2017,77755.66666666669,2905.333333333333,74850.33333333331,3.7416666666666663,"Bloomington, IN  Metro Area"
304,2018,79039.0,2916.916666666666,76122.08333333331,3.6916666666666655,"Bloomington, IN  Metro Area"
305,2019,80645.0,3397.0,77248.0,4.2,"Bloomington, IN  Metro Area"
306,2002,261866.36363636365,13375.545454545454,248490.81818181818,5.118181818181818,"Boise City, ID  Metro Area"
307,2003,265578.08333333326,14102.583333333336,251475.5,5.308333333333334,"Boise City, ID  Metro Area"
308,2004,268525.83333333326,12207.833333333336,256318.0,4.55,"Boise City, ID  Metro Area"
309,2005,281557.58333333326,10347.166666666666,271210.41666666674,3.666666666666666,"Boise City, ID  Metro Area"
310,2006,292161.0,8982.916666666666,283178.08333333326,3.0916666666666663,"Boise City, ID  Metro Area"
311,2007,295164.58333333326,8804.083333333334,286360.5,2.9916666666666667,"Boise City, ID  Metro Area"
312,2008,295413.08333333326,15892.166666666664,279520.91666666674,5.375,"Boise City, ID  Metro Area"
313,2009,296317.08333333326,28400.16666666667,267916.91666666674,9.583333333333332,"Boise City, ID  Metro Area"
314,2010,297462.58333333326,27312.33333333333,270150.25,9.191666666666666,"Boise City, ID  Metro Area"
315,2011,301477.41666666674,25083.83333333333,276393.58333333326,8.316666666666666,"Boise City, ID  Metro Area"
316,2012,307016.41666666674,21767.416666666668,285249.0,7.1000000000000005,"Boise City, ID  Metro Area"
317,2013,309867.41666666674,18361.166666666668,291506.25,5.916666666666665,"Boise City, ID  Metro Area"
318,2014,316135.5,14858.166666666664,301277.33333333326,4.708333333333333,"Boise City, ID  Metro Area"
319,2015,324608.16666666674,13439.916666666664,311168.25,4.158333333333333,"Boise City, ID  Metro Area"
320,2016,335620.0,12316.333333333336,323303.66666666674,3.675,"Boise City, ID  Metro Area"
321,2017,347629.91666666674,10841.416666666666,336788.5,3.1166666666666667,"Boise City, ID  Metro Area"
322,2018,361717.41666666674,9717.333333333334,352000.08333333326,2.6833333333333336,"Boise City, ID  Metro Area"
323,2019,369561.33333333326,12256.333333333336,357305.0,3.3000000000000003,"Boise City, ID  Metro Area"
324,2002,2484575.1818181816,130463.54545454546,2354111.636363636,5.254545454545455,Boston-Cambridge-Nas Metro Area
325,2003,2465035.75,137734.91666666663,2327300.833333333,5.583333333333332,Boston-Cambridge-Nas Metro Area
326,2004,2443327.75,119938.41666666669,2323389.333333333,4.908333333333333,Boston-Cambridge-Nas Metro Area
327,2005,2440572.416666666,110765.16666666669,2329807.25,4.550000000000002,Boston-Cambridge-Nas Metro Area
328,2006,2462138.416666666,111473.83333333331,2350664.583333333,4.525,Boston-Cambridge-Nas Metro Area
329,2007,2481037.75,104914.58333333331,2376123.166666666,4.25,Boston-Cambridge-Nas Metro Area
330,2008,2505743.666666666,126532.41666666669,2379211.25,5.058333333333334,Boston-Cambridge-Nas Metro Area
331,2009,2517098.583333333,189283.41666666663,2327815.166666666,7.516666666666667,Boston-Cambridge-Nas Metro Area
332,2010,2538208.5,192446.0,2345762.5,7.575,Boston-Cambridge-Nas Metro Area
333,2011,2534537.083333333,166517.33333333337,2368019.75,6.566666666666666,Boston-Cambridge-Nas Metro Area
334,2012,2554502.666666666,155183.5,2399319.166666666,6.075,Boston-Cambridge-Nas Metro Area
335,2013,2578834.583333333,156995.08333333337,2421839.5,6.1000000000000005,Boston-Cambridge-Nas Metro Area
336,2014,2619031.166666666,136299.83333333337,2482731.333333333,5.208333333333333,Boston-Cambridge-Nas Metro Area
337,2015,2641008.666666666,114448.58333333331,2526560.083333333,4.333333333333333,Boston-Cambridge-Nas Metro Area
338,2016,2669924.0,93586.25,2576337.75,3.5083333333333333,Boston-Cambridge-Nas Metro Area
339,2017,2727605.333333333,93019.83333333331,2634585.5,3.408333333333333,Boston-Cambridge-Nas Metro Area
340,2018,2811238.416666666,84830.91666666669,2726407.5,3.016666666666666,Boston-Cambridge-Nas Metro Area
341,2019,2838176.0,82387.33333333331,2755788.666666666,2.9,Boston-Cambridge-Nas Metro Area
342,2002,110574.81818181818,7430.727272727273,103144.09090909091,6.718181818181818,"Bremerton-Silverdale, WA  Metro Area"
343,2003,113543.83333333331,7678.75,105865.08333333331,6.7666666666666675,"Bremerton-Silverdale, WA  Metro Area"
344,2004,118476.83333333331,6992.583333333332,111484.25,5.908333333333334,"Bremerton-Silverdale, WA  Metro Area"
345,2005,120999.5,6464.166666666668,114535.33333333331,5.341666666666668,"Bremerton-Silverdale, WA  Metro Area"
346,2006,121958.16666666669,6199.0,115759.16666666669,5.1,"Bremerton-Silverdale, WA  Metro Area"
347,2007,123027.33333333331,6060.75,116966.58333333331,4.933333333333334,"Bremerton-Silverdale, WA  Metro Area"
348,2008,124801.58333333331,6630.0,118171.58333333331,5.316666666666666,"Bremerton-Silverdale, WA  Metro Area"
349,2009,125529.25,9733.0,115796.25,7.75,"Bremerton-Silverdale, WA  Metro Area"
350,2010,120592.58333333331,10362.416666666666,110230.16666666669,8.583333333333334,"Bremerton-Silverdale, WA  Metro Area"
351,2011,117324.16666666669,9853.833333333334,107470.33333333331,8.383333333333335,"Bremerton-Silverdale, WA  Metro Area"
352,2012,116109.75,9164.5,106945.25,7.8916666666666675,"Bremerton-Silverdale, WA  Metro Area"
353,2013,113690.41666666669,8202.75,105487.66666666669,7.225,"Bremerton-Silverdale, WA  Metro Area"
354,2014,113410.16666666669,6943.666666666668,106466.5,6.116666666666666,"Bremerton-Silverdale, WA  Metro Area"
355,2015,115216.58333333331,6441.833333333332,108774.75,5.566666666666667,"Bremerton-Silverdale, WA  Metro Area"
356,2016,118087.41666666669,6541.166666666668,111546.25,5.541666666666668,"Bremerton-Silverdale, WA  Metro Area"
357,2017,120147.33333333331,5835.833333333332,114311.5,4.8500000000000005,"Bremerton-Silverdale, WA  Metro Area"
358,2018,122885.33333333331,5713.333333333332,117172.0,4.65,"Bremerton-Silverdale, WA  Metro Area"
359,2019,126717.0,6700.666666666668,120016.33333333331,5.266666666666667,"Bremerton-Silverdale, WA  Metro Area"
360,2002,138635.27272727276,12417.727272727272,126217.54545454546,8.954545454545455,"Brownsville-Harlingen, TX  Metro Area"
361,2003,142104.83333333337,13505.333333333336,128599.5,9.508333333333336,"Brownsville-Harlingen, TX  Metro Area"
362,2004,141645.91666666663,12233.416666666664,129412.5,8.641666666666666,"Brownsville-Harlingen, TX  Metro Area"
363,2005,140218.66666666663,10675.416666666666,129543.25,7.608333333333335,"Brownsville-Harlingen, TX  Metro Area"
364,2006,142935.0,9367.583333333334,133567.41666666663,6.55,"Brownsville-Harlingen, TX  Metro Area"
365,2007,142753.08333333337,8377.833333333334,134375.25,5.874999999999999,"Brownsville-Harlingen, TX  Metro Area"
366,2008,145893.33333333337,9618.083333333334,136275.25,6.583333333333332,"Brownsville-Harlingen, TX  Metro Area"
367,2009,151405.5,14716.416666666664,136689.08333333337,9.708333333333334,"Brownsville-Harlingen, TX  Metro Area"
368,2010,162316.16666666663,18144.83333333333,144171.33333333337,11.16666666666667,"Brownsville-Harlingen, TX  Metro Area"
369,2011,165822.58333333337,19049.916666666668,146772.66666666663,11.483333333333334,"Brownsville-Harlingen, TX  Metro Area"
370,2012,166314.25,17143.333333333332,149170.91666666663,10.325,"Brownsville-Harlingen, TX  Metro Area"
371,2013,167093.0,16654.166666666668,150438.83333333337,9.95,"Brownsville-Harlingen, TX  Metro Area"
372,2014,166547.66666666663,13864.75,152682.91666666663,8.325,"Brownsville-Harlingen, TX  Metro Area"
373,2015,163203.25,11597.25,151606.0,7.125,"Brownsville-Harlingen, TX  Metro Area"
374,2016,166103.08333333337,11906.833333333336,154196.25,7.183333333333334,"Brownsville-Harlingen, TX  Metro Area"
375,2017,166425.91666666663,11560.166666666664,154865.75,6.941666666666666,"Brownsville-Harlingen, TX  Metro Area"
376,2018,166001.0,10235.0,155766.0,6.158333333333334,"Brownsville-Harlingen, TX  Metro Area"
377,2019,167091.33333333337,10268.0,156823.33333333337,6.166666666666668,"Brownsville-Harlingen, TX  Metro Area"
378,2002,113873.54545454546,4056.090909090909,109817.45454545453,3.5545454545454547,Burlington-South Burl Metro Area
379,2003,114379.83333333331,4441.75,109938.08333333331,3.891666666666667,Burlington-South Burl Metro Area
380,2004,115173.33333333331,3766.5,111406.83333333331,3.275,Burlington-South Burl Metro Area
381,2005,115587.5,3680.0,111907.5,3.1833333333333336,Burlington-South Burl Metro Area
382,2006,117321.83333333331,3968.0,113353.83333333331,3.391666666666667,Burlington-South Burl Metro Area
383,2007,116606.16666666669,4110.0,112496.16666666669,3.533333333333333,Burlington-South Burl Metro Area
384,2008,117311.33333333331,4875.583333333333,112435.75,4.166666666666667,Burlington-South Burl Metro Area
385,2009,119370.83333333331,6909.333333333332,112461.5,5.791666666666668,Burlington-South Burl Metro Area
386,2010,123835.75,6181.666666666668,117654.08333333331,5.0,Burlington-South Burl Metro Area
387,2011,125021.91666666669,5453.833333333333,119568.08333333331,4.366666666666667,Burlington-South Burl Metro Area
388,2012,125286.83333333331,4862.166666666667,120424.66666666669,3.8833333333333333,Burlington-South Burl Metro Area
389,2013,124226.66666666669,4417.333333333333,119809.33333333331,3.5416666666666674,Burlington-South Burl Metro Area
390,2014,124837.25,3966.75,120870.5,3.1833333333333336,Burlington-South Burl Metro Area
391,2015,123862.83333333331,3544.083333333333,120318.75,2.858333333333333,Burlington-South Burl Metro Area
392,2016,124390.33333333331,3252.75,121137.58333333331,2.6083333333333334,Burlington-South Burl Metro Area
393,2017,126411.66666666669,2989.333333333333,123422.33333333331,2.358333333333333,Burlington-South Burl Metro Area
394,2018,126145.5,2700.6666666666665,123444.83333333331,2.1416666666666666,Burlington-South Burl Metro Area
395,2019,125198.0,2348.333333333333,122849.66666666669,1.9,Burlington-South Burl Metro Area
396,2002,208083.9090909091,12473.181818181818,195610.72727272726,6.0,"Canton-Massillon, OH  Metro Area"
397,2003,206401.75,14525.083333333336,191876.66666666663,7.049999999999998,"Canton-Massillon, OH  Metro Area"
398,2004,205050.66666666663,14228.583333333336,190822.0833333333,6.949999999999998,"Canton-Massillon, OH  Metro Area"
399,2005,204520.41666666663,13478.083333333336,191042.3333333333,6.591666666666666,"Canton-Massillon, OH  Metro Area"
400,2006,204209.25,11914.083333333336,192295.16666666663,5.841666666666666,"Canton-Massillon, OH  Metro Area"
401,2007,206045.41666666663,12045.166666666664,194000.25,5.8583333333333325,"Canton-Massillon, OH  Metro Area"
402,2008,205962.3333333333,14052.25,191910.0833333333,6.825,"Canton-Massillon, OH  Metro Area"
403,2009,204680.16666666663,23698.41666666667,180981.75,11.575000000000005,"Canton-Massillon, OH  Metro Area"
404,2010,206241.41666666663,23519.75,182721.66666666663,11.408333333333333,"Canton-Massillon, OH  Metro Area"
405,2011,203320.3333333333,19090.58333333333,184229.75,9.391666666666667,"Canton-Massillon, OH  Metro Area"
406,2012,201661.75,15142.5,186519.25,7.508333333333334,"Canton-Massillon, OH  Metro Area"
407,2013,202752.0,15387.666666666664,187364.3333333333,7.591666666666666,"Canton-Massillon, OH  Metro Area"
408,2014,201756.25,11787.0,189969.25,5.8500000000000005,"Canton-Massillon, OH  Metro Area"
409,2015,199764.91666666663,10622.166666666666,189142.75,5.316666666666666,"Canton-Massillon, OH  Metro Area"
410,2016,199908.0833333333,11098.666666666664,188809.41666666663,5.55,"Canton-Massillon, OH  Metro Area"
411,2017,200208.0,10466.25,189741.75,5.2250000000000005,"Canton-Massillon, OH  Metro Area"
412,2018,199318.25,9828.0,189490.25,4.933333333333334,"Canton-Massillon, OH  Metro Area"
413,2019,200551.0,10681.0,189870.0,5.333333333333333,"Canton-Massillon, OH  Metro Area"
414,2002,228994.7272727273,11362.818181818182,217631.9090909091,4.9454545454545435,"Cape Coral-Fort Myers, FL  Metro Area"
415,2003,237743.16666666663,11181.583333333336,226561.58333333328,4.7,"Cape Coral-Fort Myers, FL  Metro Area"
416,2004,251852.16666666663,10452.833333333334,241399.33333333328,4.158333333333334,"Cape Coral-Fort Myers, FL  Metro Area"
417,2005,272751.5,8779.583333333334,263971.91666666674,3.2166666666666663,"Cape Coral-Fort Myers, FL  Metro Area"
418,2006,287157.58333333326,8385.166666666666,278772.41666666674,2.9250000000000003,"Cape Coral-Fort Myers, FL  Metro Area"
419,2007,290882.0,13815.833333333336,277066.16666666674,4.749999999999999,"Cape Coral-Fort Myers, FL  Metro Area"
420,2008,286092.33333333326,23878.0,262214.33333333326,8.35,"Cape Coral-Fort Myers, FL  Metro Area"
421,2009,278817.58333333326,34291.25,244526.33333333328,12.316666666666668,"Cape Coral-Fort Myers, FL  Metro Area"
422,2010,283236.33333333326,35446.083333333336,247790.25,12.516666666666667,"Cape Coral-Fort Myers, FL  Metro Area"
423,2011,287064.5,31180.08333333333,255884.41666666663,10.866666666666667,"Cape Coral-Fort Myers, FL  Metro Area"
424,2012,292353.91666666674,25819.41666666667,266534.5,8.825000000000003,"Cape Coral-Fort Myers, FL  Metro Area"
425,2013,299129.16666666674,21797.33333333333,277331.83333333326,7.291666666666665,"Cape Coral-Fort Myers, FL  Metro Area"
426,2014,310076.25,18727.08333333333,291349.16666666674,6.033333333333334,"Cape Coral-Fort Myers, FL  Metro Area"
427,2015,318898.66666666674,16503.416666666668,302395.25,5.175,"Cape Coral-Fort Myers, FL  Metro Area"
428,2016,329054.41666666674,15187.833333333336,313866.58333333326,4.616666666666666,"Cape Coral-Fort Myers, FL  Metro Area"
429,2017,336227.41666666674,13748.916666666664,322478.5,4.1083333333333325,"Cape Coral-Fort Myers, FL  Metro Area"
430,2018,342684.75,11634.416666666664,331050.33333333326,3.391666666666667,"Cape Coral-Fort Myers, FL  Metro Area"
431,2019,351157.0,11895.0,339262.0,3.3666666666666667,"Cape Coral-Fort Myers, FL  Metro Area"
432,2002,140623.18181818182,6214.454545454545,134408.72727272724,4.418181818181818,"Cedar Rapids, IA  Metro Area"
433,2003,136696.58333333337,6661.083333333332,130035.5,4.866666666666667,"Cedar Rapids, IA  Metro Area"
