,CBSA,MNAME,TTI_INTERPOLATION,Year,TTI,DEL_PER_AUTO_COMMUTER,TOT_DELAY_HRS
1305,41860,"San Francisco-Oakland-Fremont, CA Metro Area",0,2015,1.49,101.0,245689.0
1306,41860,"San Francisco-Oakland-Fremont, CA Metro Area",0,2016,1.5,102.0,250205.0
1307,41860,"San Francisco-Oakland-Fremont, CA Metro Area",0,2017,1.5,103.0,253838.0
1308,41860,"San Francisco-Oakland-Fremont, CA Metro Area",0,2018,1.505,104.0,257173.5
1309,41940,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",0,2012,1.38,72.0,105662.0
1310,41940,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",0,2013,1.39,73.0,111804.0
1311,41940,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",0,2014,1.41,76.0,115256.0
1312,41940,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",0,2015,1.43,78.0,119071.0
1313,41940,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",0,2016,1.44,80.0,123596.0
1314,41940,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",0,2017,1.45,81.0,126774.0
1315,41940,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",0,2018,1.46,82.25,129653.5
1316,42060,"Santa Barbara-Santa Maria-Goleta, CA Metro Area",1,2012,1.22,44.5,9781.5
1317,42060,"Santa Barbara-Santa Maria-Goleta, CA Metro Area",1,2013,1.22,44.75,9836.75
1318,42060,"Santa Barbara-Santa Maria-Goleta, CA Metro Area",1,2014,1.22,45.0,9892.0
1319,42060,"Santa Barbara-Santa Maria-Goleta, CA Metro Area",1,2015,1.22,45.0,9965.0
1320,42060,"Santa Barbara-Santa Maria-Goleta, CA Metro Area",1,2016,1.22,46.0,10039.0
1321,42060,"Santa Barbara-Santa Maria-Goleta, CA Metro Area",1,2017,1.22,46.0,10113.0
1322,42060,"Santa Barbara-Santa Maria-Goleta, CA Metro Area",1,2018,1.22,46.25,10168.25
1323,42100,"Santa Cruz-Watsonville, CA Metro Area",1,2012,1.22,40.5,10167.0
1324,42100,"Santa Cruz-Watsonville, CA Metro Area",1,2013,1.22,40.75,10240.5
1325,42100,"Santa Cruz-Watsonville, CA Metro Area",1,2014,1.22,41.0,10314.0
1326,42100,"Santa Cruz-Watsonville, CA Metro Area",1,2015,1.22,41.0,10411.0
1327,42100,"Santa Cruz-Watsonville, CA Metro Area",1,2016,1.22,42.0,10509.0
1328,42100,"Santa Cruz-Watsonville, CA Metro Area",1,2017,1.22,42.0,10608.0
1329,42100,"Santa Cruz-Watsonville, CA Metro Area",1,2018,1.22,42.25,10681.5
1330,42140,"Santa Fe, NM Metro Area",1,2012,1.1,28.0,2677.5
1331,42140,"Santa Fe, NM Metro Area",1,2013,1.1,28.0,2677.75
1332,42140,"Santa Fe, NM Metro Area",1,2014,1.1,28.0,2678.0
1333,42140,"Santa Fe, NM Metro Area",1,2015,1.1,28.0,2678.0
1334,42140,"Santa Fe, NM Metro Area",1,2016,1.1,28.0,2679.0
1335,42140,"Santa Fe, NM Metro Area",1,2017,1.1,28.0,2679.0
1336,42140,"Santa Fe, NM Metro Area",1,2018,1.1,28.0,2679.25
1337,42220,"Santa Rosa-Petaluma, CA Metro Area",1,2012,1.22,53.0,18291.5
1338,42220,"Santa Rosa-Petaluma, CA Metro Area",1,2013,1.22,53.0,18342.75
1339,42220,"Santa Rosa-Petaluma, CA Metro Area",1,2014,1.22,53.0,18394.0
1340,42220,"Santa Rosa-Petaluma, CA Metro Area",1,2015,1.22,53.0,18462.0
1341,42220,"Santa Rosa-Petaluma, CA Metro Area",1,2016,1.22,53.0,18530.0
1342,42220,"Santa Rosa-Petaluma, CA Metro Area",1,2017,1.22,53.0,18599.0
1343,42220,"Santa Rosa-Petaluma, CA Metro Area",1,2018,1.22,53.0,18650.25
1344,42340,"Savannah, GA Metro Area",1,2012,1.105,33.5,9506.5
1345,42340,"Savannah, GA Metro Area",1,2013,1.1075000000000002,33.75,9592.25
1346,42340,"Savannah, GA Metro Area",1,2014,1.11,34.0,9678.0
1347,42340,"Savannah, GA Metro Area",1,2015,1.11,34.0,9791.0
1348,42340,"Savannah, GA Metro Area",1,2016,1.12,34.0,9906.0
1349,42340,"Savannah, GA Metro Area",1,2017,1.12,35.0,10021.0
1350,42340,"Savannah, GA Metro Area",1,2018,1.1225,35.25,10106.75
1351,42540,"Scranton--Wilkes-Barre, PA Metro Area",1,2012,1.06,19.0,7646.0
1352,42540,"Scranton--Wilkes-Barre, PA Metro Area",1,2013,1.06,19.0,7649.5
1353,42540,"Scranton--Wilkes-Barre, PA Metro Area",1,2014,1.06,19.0,7653.0
1354,42540,"Scranton--Wilkes-Barre, PA Metro Area",1,2015,1.06,19.0,7658.0
1355,42540,"Scranton--Wilkes-Barre, PA Metro Area",1,2016,1.06,19.0,7662.0
1356,42540,"Scranton--Wilkes-Barre, PA Metro Area",1,2017,1.06,19.0,7667.0
1357,42540,"Scranton--Wilkes-Barre, PA Metro Area",1,2018,1.06,19.0,7670.5
1358,42660,"Seattle-Tacoma-Bellevue, WA Metro Area",0,2012,1.37,69.0,148850.0
1359,42660,"Seattle-Tacoma-Bellevue, WA Metro Area",0,2013,1.38,71.0,155800.0
1360,42660,"Seattle-Tacoma-Bellevue, WA Metro Area",0,2014,1.38,72.0,159201.0
1361,42660,"Seattle-Tacoma-Bellevue, WA Metro Area",0,2015,1.37,74.0,162517.0
1362,42660,"Seattle-Tacoma-Bellevue, WA Metro Area",0,2016,1.37,76.0,164744.0
1363,42660,"Seattle-Tacoma-Bellevue, WA Metro Area",0,2017,1.37,78.0,167384.0
1364,42660,"Seattle-Tacoma-Bellevue, WA Metro Area",0,2018,1.3675000000000002,79.5,169429.75
1365,42680,"Sebastian-Vero Beach, FL Metro Area",1,2012,,,
1366,42680,"Sebastian-Vero Beach, FL Metro Area",1,2013,,,
1367,42680,"Sebastian-Vero Beach, FL Metro Area",1,2014,,,
1368,42680,"Sebastian-Vero Beach, FL Metro Area",1,2015,,,
1369,42680,"Sebastian-Vero Beach, FL Metro Area",1,2016,,,
1370,42680,"Sebastian-Vero Beach, FL Metro Area",1,2017,1.09,15.0,2456.0
1371,42680,"Sebastian-Vero Beach, FL Metro Area",1,2018,,,
1372,43340,"Shreveport-Bossier City, LA Metro Area",1,2012,1.09,28.0,8673.5
1373,43340,"Shreveport-Bossier City, LA Metro Area",1,2013,1.09,28.0,8674.25
1374,43340,"Shreveport-Bossier City, LA Metro Area",1,2014,1.09,28.0,8675.0
1375,43340,"Shreveport-Bossier City, LA Metro Area",1,2015,1.09,28.0,8676.0
1376,43340,"Shreveport-Bossier City, LA Metro Area",1,2016,1.09,28.0,8677.0
1377,43340,"Shreveport-Bossier City, LA Metro Area",1,2017,1.09,28.0,8678.0
1378,43340,"Shreveport-Bossier City, LA Metro Area",1,2018,1.09,28.0,8678.75
1379,43580,"Sioux City, IA-NE-SD Metro Area",1,2012,1.06,12.5,1532.5
1380,43580,"Sioux City, IA-NE-SD Metro Area",1,2013,1.06,12.75,1535.25
1381,43580,"Sioux City, IA-NE-SD Metro Area",1,2014,1.06,13.0,1538.0
1382,43580,"Sioux City, IA-NE-SD Metro Area",1,2015,1.06,14.0,1541.0
1383,43580,"Sioux City, IA-NE-SD Metro Area",1,2016,1.06,14.0,1545.0
1384,43580,"Sioux City, IA-NE-SD Metro Area",1,2017,1.06,14.0,1549.0
1385,43580,"Sioux City, IA-NE-SD Metro Area",1,2018,1.06,14.25,1551.75
1386,43620,"Sioux Falls, SD Metro Area",1,2012,1.045,16.5,3055.0
1387,43620,"Sioux Falls, SD Metro Area",1,2013,1.0475,16.75,3091.5
1388,43620,"Sioux Falls, SD Metro Area",1,2014,1.05,17.0,3128.0
1389,43620,"Sioux Falls, SD Metro Area",1,2015,1.05,18.0,3176.0
1390,43620,"Sioux Falls, SD Metro Area",1,2016,1.05,18.0,3224.0
1391,43620,"Sioux Falls, SD Metro Area",1,2017,1.06,18.0,3274.0
1392,43620,"Sioux Falls, SD Metro Area",1,2018,1.0625,18.25,3310.5
1393,44060,"Spokane, WA Metro Area",0,2012,1.17,40.0,11730.0
1394,44060,"Spokane, WA Metro Area",0,2013,1.17,41.0,12066.0
1395,44060,"Spokane, WA Metro Area",0,2014,1.16,42.0,12497.0
1396,44060,"Spokane, WA Metro Area",0,2015,1.16,43.0,12896.0
1397,44060,"Spokane, WA Metro Area",0,2016,1.16,44.0,13372.0
1398,44060,"Spokane, WA Metro Area",0,2017,1.16,45.0,13900.0
1399,44060,"Spokane, WA Metro Area",0,2018,1.16,45.75,14250.75
1400,44100,"Springfield, IL Metro Area",1,2012,1.06,14.0,2469.5
1401,44100,"Springfield, IL Metro Area",1,2013,1.06,14.0,2475.25
1402,44100,"Springfield, IL Metro Area",1,2014,1.06,14.0,2481.0
1403,44100,"Springfield, IL Metro Area",1,2015,1.06,14.0,2489.0
1404,44100,"Springfield, IL Metro Area",1,2016,1.06,14.0,2496.0
1405,44100,"Springfield, IL Metro Area",1,2017,1.06,14.0,2504.0
1406,44100,"Springfield, IL Metro Area",1,2018,1.06,14.0,2509.75
1407,44180,"Springfield, MO Metro Area",1,2012,1.1549999999999998,34.0,10135.0
1408,44180,"Springfield, MO Metro Area",1,2013,1.1575,34.0,10198.5
1409,44180,"Springfield, MO Metro Area",1,2014,1.16,34.0,10262.0
1410,44180,"Springfield, MO Metro Area",1,2015,1.17,34.0,10346.0
1411,44180,"Springfield, MO Metro Area",1,2016,1.17,34.0,10431.0
1412,44180,"Springfield, MO Metro Area",1,2017,1.17,34.0,10516.0
1413,44180,"Springfield, MO Metro Area",1,2018,1.1724999999999999,34.0,10579.5
1414,44300,"State College, PA Metro Area",1,2012,1.06,13.0,1192.0
1415,44300,"State College, PA Metro Area",1,2013,1.06,13.0,1202.0
1416,44300,"State College, PA Metro Area",1,2014,1.06,13.0,1212.0
1417,44300,"State College, PA Metro Area",1,2015,1.06,13.0,1225.0
1418,44300,"State College, PA Metro Area",1,2016,1.06,13.0,1238.0
1419,44300,"State College, PA Metro Area",1,2017,1.06,13.0,1252.0
1420,44300,"State College, PA Metro Area",1,2018,1.06,13.0,1262.0
1421,44700,"Stockton, CA Metro Area",0,2012,1.14,26.0,7820.0
1422,44700,"Stockton, CA Metro Area",0,2013,1.14,27.0,7945.0
1423,44700,"Stockton, CA Metro Area",0,2014,1.15,29.0,8218.0
1424,44700,"Stockton, CA Metro Area",0,2015,1.15,30.0,8788.0
1425,44700,"Stockton, CA Metro Area",0,2016,1.15,30.0,9288.0
1426,44700,"Stockton, CA Metro Area",0,2017,1.15,32.0,9928.0
1427,44700,"Stockton, CA Metro Area",0,2018,1.15,32.75,10355.5
1428,44940,"Sumter, SC Metro Area",1,2012,1.1,18.0,1408.0
1429,44940,"Sumter, SC Metro Area",1,2013,1.1,18.0,1407.0
1430,44940,"Sumter, SC Metro Area",1,2014,1.1,18.0,1406.0
1431,44940,"Sumter, SC Metro Area",1,2015,1.1,18.0,1405.0
1432,44940,"Sumter, SC Metro Area",1,2016,1.1,18.0,1403.0
1433,44940,"Sumter, SC Metro Area",1,2017,1.1,18.0,1402.0
1434,44940,"Sumter, SC Metro Area",1,2018,1.1,18.0,1401.0
1435,45060,"Syracuse, NY Metro Area",1,2012,1.06,18.0,7771.0
1436,45060,"Syracuse, NY Metro Area",1,2013,1.06,18.0,7766.5
1437,45060,"Syracuse, NY Metro Area",1,2014,1.06,18.0,7762.0
1438,45060,"Syracuse, NY Metro Area",1,2015,1.06,18.0,7756.0
1439,45060,"Syracuse, NY Metro Area",1,2016,1.06,18.0,7750.0
1440,45060,"Syracuse, NY Metro Area",1,2017,1.06,18.0,7744.0
1441,45060,"Syracuse, NY Metro Area",1,2018,1.06,18.0,7739.5
1442,45220,"Tallahassee, FL Metro Area",1,2012,1.14,33.0,7066.5
1443,45220,"Tallahassee, FL Metro Area",1,2013,1.14,33.0,7114.75
1444,45220,"Tallahassee, FL Metro Area",1,2014,1.14,33.0,7163.0
1445,45220,"Tallahassee, FL Metro Area",1,2015,1.14,33.0,7227.0
1446,45220,"Tallahassee, FL Metro Area",1,2016,1.14,33.0,7291.0
1447,45220,"Tallahassee, FL Metro Area",1,2017,1.14,33.0,7356.0
1448,45220,"Tallahassee, FL Metro Area",1,2018,1.14,33.0,7404.25
1449,45300,"Tampa-St. Petersburg-Clearwater, FL Metro Area",0,2012,1.21,44.0,76538.0
1450,45300,"Tampa-St. Petersburg-Clearwater, FL Metro Area",0,2013,1.22,46.0,78796.0
1451,45300,"Tampa-St. Petersburg-Clearwater, FL Metro Area",0,2014,1.22,47.0,80817.0
1452,45300,"Tampa-St. Petersburg-Clearwater, FL Metro Area",0,2015,1.22,47.0,82008.0
1453,45300,"Tampa-St. Petersburg-Clearwater, FL Metro Area",0,2016,1.22,48.0,84151.0
1454,45300,"Tampa-St. Petersburg-Clearwater, FL Metro Area",0,2017,1.22,50.0,85860.0
1455,45300,"Tampa-St. Petersburg-Clearwater, FL Metro Area",0,2018,1.22,50.75,87120.75
1456,45460,"Terre Haute, IN Metro Area",1,2012,1.06,17.0,1657.5
1457,45460,"Terre Haute, IN Metro Area",1,2013,1.06,17.0,1657.25
1458,45460,"Terre Haute, IN Metro Area",1,2014,1.06,17.0,1657.0
1459,45460,"Terre Haute, IN Metro Area",1,2015,1.06,17.0,1657.0
1460,45460,"Terre Haute, IN Metro Area",1,2016,1.06,17.0,1657.0
1461,45460,"Terre Haute, IN Metro Area",1,2017,1.06,17.0,1656.0
1462,45460,"Terre Haute, IN Metro Area",1,2018,1.06,17.0,1655.75
1463,45780,"Toledo, OH Metro Area",0,2012,1.15,36.0,13281.0
1464,45780,"Toledo, OH Metro Area",0,2013,1.14,36.0,13736.0
1465,45780,"Toledo, OH Metro Area",0,2014,1.14,36.0,14252.0
1466,45780,"Toledo, OH Metro Area",0,2015,1.14,37.0,14698.0
1467,45780,"Toledo, OH Metro Area",0,2016,1.14,38.0,15063.0
1468,45780,"Toledo, OH Metro Area",0,2017,1.14,40.0,15407.0
1469,45780,"Toledo, OH Metro Area",0,2018,1.14,41.0,15695.75
1470,45820,"Topeka, KS Metro Area",1,2012,1.08,21.0,3307.0
1471,45820,"Topeka, KS Metro Area",1,2013,1.08,21.0,3307.5
1472,45820,"Topeka, KS Metro Area",1,2014,1.08,21.0,3308.0
1473,45820,"Topeka, KS Metro Area",1,2015,1.08,21.0,3309.0
1474,45820,"Topeka, KS Metro Area",1,2016,1.08,21.0,3309.0
1475,45820,"Topeka, KS Metro Area",1,2017,1.08,21.0,3310.0
1476,45820,"Topeka, KS Metro Area",1,2018,1.08,21.0,3310.5
1477,46060,"Tucson, AZ Metro Area",0,2012,1.2,44.0,28979.0
1478,46060,"Tucson, AZ Metro Area",0,2013,1.2,46.0,29528.0
1479,46060,"Tucson, AZ Metro Area",0,2014,1.2,47.0,30124.0
1480,46060,"Tucson, AZ Metro Area",0,2015,1.21,49.0,30850.0
1481,46060,"Tucson, AZ Metro Area",0,2016,1.21,50.0,31661.0
1482,46060,"Tucson, AZ Metro Area",0,2017,1.21,52.0,32305.0
1483,46060,"Tucson, AZ Metro Area",0,2018,1.2125,53.25,32850.25
1484,46140,"Tulsa, OK Metro Area",0,2012,1.16,37.0,21355.0
1485,46140,"Tulsa, OK Metro Area",0,2013,1.15,39.0,22583.0
1486,46140,"Tulsa, OK Metro Area",0,2014,1.15,40.0,23270.0
1487,46140,"Tulsa, OK Metro Area",0,2015,1.15,42.0,23868.0
1488,46140,"Tulsa, OK Metro Area",0,2016,1.15,44.0,24618.0
1489,46140,"Tulsa, OK Metro Area",0,2017,1.15,46.0,25228.0
1490,46140,"Tulsa, OK Metro Area",0,2018,1.15,47.5,25717.5
1491,46700,"Vallejo-Fairfield, CA Metro Area",1,2012,1.22,38.5,7802.5
1492,46700,"Vallejo-Fairfield, CA Metro Area",1,2013,1.22,38.75,7868.25
1493,46700,"Vallejo-Fairfield, CA Metro Area",1,2014,1.22,39.0,7934.0
1494,46700,"Vallejo-Fairfield, CA Metro Area",1,2015,1.22,39.0,8021.0
1495,46700,"Vallejo-Fairfield, CA Metro Area",1,2016,1.22,40.0,8108.0
1496,46700,"Vallejo-Fairfield, CA Metro Area",1,2017,1.22,40.0,8197.0
1497,46700,"Vallejo-Fairfield, CA Metro Area",1,2018,1.22,40.25,8262.75
1498,47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",0,2012,1.18,39.0,36852.0
1499,47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",0,2013,1.18,41.0,38055.0
1500,47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",0,2014,1.17,43.0,39001.0
1501,47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",0,2015,1.17,44.0,39492.0
1502,47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",0,2016,1.17,46.0,40180.0
1503,47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",0,2017,1.17,46.0,40510.0
1504,47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",0,2018,1.17,46.75,40887.25
1505,47300,"Visalia-Porterville, CA Metro Area",1,2012,1.1,17.0,4075.5
1506,47300,"Visalia-Porterville, CA Metro Area",1,2013,1.1,17.0,4098.75
1507,47300,"Visalia-Porterville, CA Metro Area",1,2014,1.1,17.0,4122.0
1508,47300,"Visalia-Porterville, CA Metro Area",1,2015,1.1,17.0,4153.0
1509,47300,"Visalia-Porterville, CA Metro Area",1,2016,1.1,17.0,4184.0
1510,47300,"Visalia-Porterville, CA Metro Area",1,2017,1.1,17.0,4215.0
1511,47300,"Visalia-Porterville, CA Metro Area",1,2018,1.1,17.0,4238.25
1512,47380,"Waco, TX Metro Area",1,2012,1.0550000000000002,18.0,3252.5
1513,47380,"Waco, TX Metro Area",1,2013,1.0575,18.0,3280.75
1514,47380,"Waco, TX Metro Area",1,2014,1.06,18.0,3309.0
1515,47380,"Waco, TX Metro Area",1,2015,1.06,18.0,3346.0
1516,47380,"Waco, TX Metro Area",1,2016,1.06,18.0,3384.0
1517,47380,"Waco, TX Metro Area",1,2017,1.07,18.0,3422.0
1518,47380,"Waco, TX Metro Area",1,2018,1.0725,18.0,3450.25
1519,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",0,2012,1.34,90.0,219081.0
1520,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",0,2013,1.34,90.0,223912.0
1521,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",0,2014,1.34,92.0,228900.0
1522,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",0,2015,1.35,96.0,234531.0
1523,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",0,2016,1.35,99.0,242340.0
1524,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",0,2017,1.35,102.0,247811.0
1525,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",0,2018,1.3525,104.5,252538.75
1526,48300,"Wenatchee-East Wenatchee, WA Metro Area",1,2012,1.16,26.0,1918.0
1527,48300,"Wenatchee-East Wenatchee, WA Metro Area",1,2013,1.16,26.0,1931.0
1528,48300,"Wenatchee-East Wenatchee, WA Metro Area",1,2014,1.16,26.0,1944.0
1529,48300,"Wenatchee-East Wenatchee, WA Metro Area",1,2015,1.16,26.0,1961.0
1530,48300,"Wenatchee-East Wenatchee, WA Metro Area",1,2016,1.16,26.0,1979.0
1531,48300,"Wenatchee-East Wenatchee, WA Metro Area",1,2017,1.16,26.0,1996.0
1532,48300,"Wenatchee-East Wenatchee, WA Metro Area",1,2018,1.16,26.0,2009.0
1533,48540,"Wheeling, WV-OH Metro Area",1,2012,1.04,26.0,2291.5
1534,48540,"Wheeling, WV-OH Metro Area",1,2013,1.04,26.0,2278.75
1535,48540,"Wheeling, WV-OH Metro Area",1,2014,1.04,26.0,2266.0
1536,48540,"Wheeling, WV-OH Metro Area",1,2015,1.04,26.0,2249.0
1537,48540,"Wheeling, WV-OH Metro Area",1,2016,1.04,26.0,2232.0
1538,48540,"Wheeling, WV-OH Metro Area",1,2017,1.04,26.0,2215.0
1539,48540,"Wheeling, WV-OH Metro Area",1,2018,1.04,26.0,2202.25
1540,48620,"Wichita, KS Metro Area",0,2012,1.15,31.0,10495.0
1541,48620,"Wichita, KS Metro Area",0,2013,1.14,32.0,10786.0
1542,48620,"Wichita, KS Metro Area",0,2014,1.14,34.0,11171.0
1543,48620,"Wichita, KS Metro Area",0,2015,1.14,34.0,11447.0
1544,48620,"Wichita, KS Metro Area",0,2016,1.14,35.0,11747.0
1545,48620,"Wichita, KS Metro Area",0,2017,1.14,36.0,12081.0
1546,48620,"Wichita, KS Metro Area",0,2018,1.14,36.5,12308.5
1547,48700,"Williamsport, PA Metro Area",1,2012,1.05,20.0,1076.0
1548,48700,"Williamsport, PA Metro Area",1,2013,1.05,20.0,1075.5
1549,48700,"Williamsport, PA Metro Area",1,2014,1.05,20.0,1075.0
1550,48700,"Williamsport, PA Metro Area",1,2015,1.05,20.0,1074.0
1551,48700,"Williamsport, PA Metro Area",1,2016,1.05,20.0,1073.0
1552,48700,"Williamsport, PA Metro Area",1,2017,1.05,20.0,1073.0
1553,48700,"Williamsport, PA Metro Area",1,2018,1.05,20.0,1072.5
1554,48900,"Wilmington, NC Metro Area",1,2012,1.1150000000000002,25.0,6162.0
1555,48900,"Wilmington, NC Metro Area",1,2013,1.1175000000000002,25.5,6254.0
1556,48900,"Wilmington, NC Metro Area",1,2014,1.12,26.0,6346.0
1557,48900,"Wilmington, NC Metro Area",1,2015,1.13,27.0,6466.0
1558,48900,"Wilmington, NC Metro Area",1,2016,1.13,27.0,6589.0
1559,48900,"Wilmington, NC Metro Area",1,2017,1.13,28.0,6714.0
1560,48900,"Wilmington, NC Metro Area",1,2018,1.1324999999999998,28.5,6806.0
1561,49180,"Winston-Salem, NC Metro Area",0,2012,1.11,21.0,6513.0
1562,49180,"Winston-Salem, NC Metro Area",0,2013,1.11,21.0,6664.0
1563,49180,"Winston-Salem, NC Metro Area",0,2014,1.11,22.0,6956.0
1564,49180,"Winston-Salem, NC Metro Area",0,2015,1.11,24.0,7278.0
1565,49180,"Winston-Salem, NC Metro Area",0,2016,1.11,26.0,7642.0
1566,49180,"Winston-Salem, NC Metro Area",0,2017,1.11,27.0,7930.0
1567,49180,"Winston-Salem, NC Metro Area",0,2018,1.11,28.25,8173.5
1568,49340,"Worcester, MA Metro Area",0,2012,1.13,39.0,11411.0
1569,49340,"Worcester, MA Metro Area",0,2013,1.14,40.0,12085.0
1570,49340,"Worcester, MA Metro Area",0,2014,1.14,40.0,12463.0
1571,49340,"Worcester, MA Metro Area",0,2015,1.14,41.0,12993.0
1572,49340,"Worcester, MA Metro Area",0,2016,1.14,42.0,13655.0
1573,49340,"Worcester, MA Metro Area",0,2017,1.14,43.0,14173.0
1574,49340,"Worcester, MA Metro Area",0,2018,1.14,43.75,14600.5
1575,49420,"Yakima, WA Metro Area",1,2012,1.085,18.0,2490.5
1576,49420,"Yakima, WA Metro Area",1,2013,1.0875000000000001,18.0,2506.25
1577,49420,"Yakima, WA Metro Area",1,2014,1.09,18.0,2522.0
1578,49420,"Yakima, WA Metro Area",1,2015,1.1,18.0,2543.0
1579,49420,"Yakima, WA Metro Area",1,2016,1.1,18.0,2564.0
1580,49420,"Yakima, WA Metro Area",1,2017,1.1,18.0,2585.0
1581,49420,"Yakima, WA Metro Area",1,2018,1.1025,18.0,2600.75
1582,49620,"York-Hanover, PA Metro Area",1,2012,1.09,21.0,5117.5
1583,49620,"York-Hanover, PA Metro Area",1,2013,1.09,21.0,5134.75
1584,49620,"York-Hanover, PA Metro Area",1,2014,1.09,21.0,5152.0
1585,49620,"York-Hanover, PA Metro Area",1,2015,1.09,21.0,5175.0
1586,49620,"York-Hanover, PA Metro Area",1,2016,1.09,21.0,5198.0
1587,49620,"York-Hanover, PA Metro Area",1,2017,1.09,21.0,5221.0
1588,49620,"York-Hanover, PA Metro Area",1,2018,1.09,21.0,5238.25
1589,49660,"Youngstown-Warren-Boardman, OH-PA Metro Area",1,2012,1.05,18.0,7249.0
1590,49660,"Youngstown-Warren-Boardman, OH-PA Metro Area",1,2013,1.05,18.0,7217.0
1591,49660,"Youngstown-Warren-Boardman, OH-PA Metro Area",1,2014,1.05,18.0,7185.0
1592,49660,"Youngstown-Warren-Boardman, OH-PA Metro Area",1,2015,1.05,18.0,7142.0
1593,49660,"Youngstown-Warren-Boardman, OH-PA Metro Area",1,2016,1.05,18.0,7099.0
1594,49660,"Youngstown-Warren-Boardman, OH-PA Metro Area",1,2017,1.05,18.0,7057.0
1595,49660,"Youngstown-Warren-Boardman, OH-PA Metro Area",1,2018,1.05,18.0,7025.0
1596,49700,"Yuba City, CA Metro Area",1,2012,1.16,18.5,2451.5
1597,49700,"Yuba City, CA Metro Area",1,2013,1.16,18.75,2470.75
1598,49700,"Yuba City, CA Metro Area",1,2014,1.16,19.0,2490.0
1599,49700,"Yuba City, CA Metro Area",1,2015,1.16,19.0,2515.0
1600,49700,"Yuba City, CA Metro Area",1,2016,1.16,19.0,2541.0
1601,49700,"Yuba City, CA Metro Area",1,2017,1.16,20.0,2567.0
1602,49700,"Yuba City, CA Metro Area",1,2018,1.16,20.25,2586.25
1603,49740,"Yuma, AZ Metro Area",1,2012,1.09,19.0,2645.0
1604,49740,"Yuma, AZ Metro Area",1,2013,1.09,19.0,2653.0
1605,49740,"Yuma, AZ Metro Area",1,2014,1.09,19.0,2661.0
1606,49740,"Yuma, AZ Metro Area",1,2015,1.09,19.0,2671.0
1607,49740,"Yuma, AZ Metro Area",1,2016,1.09,19.0,2682.0
1608,49740,"Yuma, AZ Metro Area",1,2017,1.09,19.0,2693.0
1609,49740,"Yuma, AZ Metro Area",1,2018,1.09,19.0,2701.0
