NTD_ID,Legacy NTD ID,Agency Name,Reporter Type,Form Module Type,Mode,TOS,Expense Type,2015
10002,1002,Manchester Transit Authority,Reduced Reporter,Reduced Reporter,MB,DO,Funds Expended on Operations,654635.00
10003,1003,Massachusetts Bay Transportation Authority,Full Reporter,Full Reporter,CR,PT,Funds Earned During Period,188964138.00
10003,1003,Massachusetts Bay Transportation Authority,Full Reporter,Full Reporter,DR,PT,Funds Earned During Period,6006987.00
10003,1003,Massachusetts Bay Transportation Authority,Full Reporter,Full Reporter,FB,PT,Funds Earned During Period,9032124.00
10003,1003,Massachusetts Bay Transportation Authority,Full Reporter,Full Reporter,HR,DO,Funds Earned During Period,215473184.00
10003,1003,Massachusetts Bay Transportation Authority,Full Reporter,Full Reporter,LR,DO,Funds Earned During Period,78856435.00
10003,1003,Massachusetts Bay Transportation Authority,Full Reporter,Full Reporter,MB,DO,Funds Earned During Period,96282815.00
10003,1003,Massachusetts Bay Transportation Authority,Full Reporter,Full Reporter,MB,PT,Funds Earned During Period,276935.00
10003,1003,Massachusetts Bay Transportation Authority,Full Reporter,Full Reporter,RB,DO,Funds Earned During Period,6084709.00
10003,1003,Massachusetts Bay Transportation Authority,Full Reporter,Full Reporter,TB,DO,Funds Earned During Period,1794057.00
10004,1004,Brockton Area Transit Authority,Full Reporter,Full Reporter,DR,PT,Funds Earned During Period,1202451.00
10004,1004,Brockton Area Transit Authority,Full Reporter,Full Reporter,MB,PT,Funds Earned During Period,2663254.00
10005,1005,Lowell Regional Transit Authority,Full Reporter,Full Reporter,DR,DO,Funds Earned During Period,52812.00
10005,1005,Lowell Regional Transit Authority,Full Reporter,Full Reporter,DR,PT,Funds Earned During Period,66877.00
10005,1005,Lowell Regional Transit Authority,Full Reporter,Full Reporter,MB,PT,Funds Earned During Period,1273456.00
10006,1006,Southeastern Regional Transit Authority,Full Reporter,Full Reporter,DR,PT,Funds Earned During Period,125869.00
10006,1006,Southeastern Regional Transit Authority,Full Reporter,Full Reporter,MB,PT,Funds Earned During Period,2183391.00
10007,1007,Berkshire Regional Transit Authority,Full Reporter,Full Reporter,DR,PT,Funds Earned During Period,143265.00
10007,1007,Berkshire Regional Transit Authority,Full Reporter,Full Reporter,MB,PT,Funds Earned During Period,806200.00
10008,1008,Pioneer Valley Transit Authority,Full Reporter,Full Reporter,DR,PT,Funds Earned During Period,722680.00
10008,1008,Pioneer Valley Transit Authority,Full Reporter,Full Reporter,MB,PT,Funds Earned During Period,7057617.00
10013,1013,Merrimack Valley Regional Transit Authority,Full Reporter,Full Reporter,CB,PT,Funds Earned During Period,402967.00
10013,1013,Merrimack Valley Regional Transit Authority,Full Reporter,Full Reporter,DR,PT,Funds Earned During Period,134202.00
10013,1013,Merrimack Valley Regional Transit Authority,Full Reporter,Full Reporter,MB,PT,Funds Earned During Period,1255617.00
10014,1014,Worcester Regional Transit Authority,Full Reporter,Full Reporter,DR,DO,Funds Earned During Period,64259.00
10014,1014,Worcester Regional Transit Authority,Full Reporter,Full Reporter,DR,PT,Funds Earned During Period,119135.00
10014,1014,Worcester Regional Transit Authority,Full Reporter,Full Reporter,DT,PT,Funds Earned During Period,101155.00
10014,1014,Worcester Regional Transit Authority,Full Reporter,Full Reporter,MB,DO,Funds Earned During Period,3372971.00
10015,1015,Lewiston-Auburn Transit Committee,Reduced Reporter,Reduced Reporter,DR,PT,Funds Expended on Capital,0.00
10015,1015,Lewiston-Auburn Transit Committee,Reduced Reporter,Reduced Reporter,DR,PT,Funds Expended on Operations,26817.00
10015,1015,Lewiston-Auburn Transit Committee,Reduced Reporter,Reduced Reporter,MB,PT,Funds Expended on Capital,0.00
10015,1015,Lewiston-Auburn Transit Committee,Reduced Reporter,Reduced Reporter,MB,PT,Funds Expended on Operations,213447.00
10016,1016,Greater Portland Transit District,Full Reporter,Full Reporter,MB,DO,Funds Earned During Period,1738823.00
10017,1017,Greater Hartford Transit District,Full Reporter,Full Reporter,DR,PT,Funds Earned During Period,465122.00
10040,1040,Southeast Area Transit,Full Reporter,Full Reporter,DR,PT,Funds Earned During Period,15197.00
10040,1040,Southeast Area Transit,Full Reporter,Full Reporter,MB,DO,Funds Earned During Period,1214275.00
10042,1042,Valley Transit District,Full Reporter,Full Reporter,DR,DO,Funds Earned During Period,72112.00
10045,1045,Connecticut Department of Transportation - CTTransit New Britain -Dattco.,Full Reporter,Full Reporter,CB,PT,Funds Earned During Period,166664.00
10045,1045,Connecticut Department of Transportation - CTTransit New Britain -Dattco.,Full Reporter,Full Reporter,MB,PT,Funds Earned During Period,142664.00
10048,1048,Connecticut Department of Transportation - CTTRANSIT - Hartford Division,Full Reporter,Full Reporter,MB,DO,Funds Earned During Period,14916859.00
10048,1048,Connecticut Department of Transportation - CTTRANSIT - Hartford Division,Full Reporter,Full Reporter,RB,DO,Funds Earned During Period,266413.00
10049,1049,The Greater New Haven Transit District,Full Reporter,Full Reporter,DR,DO,Funds Earned During Period,217127.00
10049,1049,The Greater New Haven Transit District,Full Reporter,Full Reporter,MB,DO,Funds Earned During Period,2885.00
10050,1050,Greater Bridgeport Transit Authority,Full Reporter,Full Reporter,DR,PT,Funds Earned During Period,324146.00
10050,1050,Greater Bridgeport Transit Authority,Full Reporter,Full Reporter,MB,DO,Funds Earned During Period,6329452.00
10051,1051,Housatonic Area Regional Transit ,Full Reporter,Full Reporter,DR,DO,Funds Earned During Period,77439.00
10051,1051,Housatonic Area Regional Transit ,Full Reporter,Full Reporter,MB,DO,Funds Earned During Period,899791.00
10053,1053,Cape Ann Transportation Authority,Reduced Reporter,Reduced Reporter,DR,PT,Funds Expended on Capital,0.00
10053,1053,Cape Ann Transportation Authority,Reduced Reporter,Reduced Reporter,DR,PT,Funds Expended on Operations,24057.00
10053,1053,Cape Ann Transportation Authority,Reduced Reporter,Reduced Reporter,MB,PT,Funds Expended on Capital,0.00
10053,1053,Cape Ann Transportation Authority,Reduced Reporter,Reduced Reporter,MB,PT,Funds Expended on Operations,141188.00
10055,1055,Connecticut Department of Transportation - CTTRANSIT New Haven Division,Full Reporter,Full Reporter,MB,DO,Funds Earned During Period,8173459.00
10056,1056,Connecticut Department of Transportation - CTTRANSIT Stamford Division,Full Reporter,Full Reporter,MB,DO,Funds Earned During Period,4355003.00
10057,1057,Norwalk Transit District,Full Reporter,Full Reporter,DR,DO,Funds Earned During Period,136691.00
10057,1057,Norwalk Transit District,Full Reporter,Full Reporter,DR,PT,Funds Earned During Period,161203.00
10057,1057,Norwalk Transit District,Full Reporter,Full Reporter,MB,DO,Funds Earned During Period,1774380.00
10057,1057,Norwalk Transit District,Full Reporter,Full Reporter,MB,PT,Funds Earned During Period,49864.00
10061,1061,Montachusett Regional Transit Authority,Full Reporter,Full Reporter,DR,PT,Funds Earned During Period,3679621.00
10061,1061,Montachusett Regional Transit Authority,Full Reporter,Full Reporter,DT,PT,Funds Earned During Period,2810.00
10061,1061,Montachusett Regional Transit Authority,Full Reporter,Full Reporter,MB,PT,Funds Earned During Period,598207.00
10063,1063,Middletown Transit District,Full Reporter,Full Reporter,DR,DO,Funds Earned During Period,55750.00
10063,1063,Middletown Transit District,Full Reporter,Full Reporter,MB,DO,Funds Earned During Period,343829.00
10064,1064,Greater Attleboro-Taunton Regional Transit Authority,Full Reporter,Full Reporter,CB,PT,Funds Earned During Period,418479.00
10064,1064,Greater Attleboro-Taunton Regional Transit Authority,Full Reporter,Full Reporter,DR,PT,Funds Earned During Period,268579.00
10064,1064,Greater Attleboro-Taunton Regional Transit Authority,Full Reporter,Full Reporter,MB,PT,Funds Earned During Period,686429.00
10066,1066,Chittenden County Transportation Authority,Full Reporter,Full Reporter,CB,DO,Funds Earned During Period,629479.00
10066,1066,Chittenden County Transportation Authority,Full Reporter,Full Reporter,DR,PT,Funds Earned During Period,123335.00
10066,1066,Chittenden County Transportation Authority,Full Reporter,Full Reporter,MB,DO,Funds Earned During Period,1926871.00
10069,1069,"Regional Transportation Program, Inc.",Reduced Reporter,Reduced Reporter,DR,DO,Funds Expended on Capital,0.00
10069,1069,"Regional Transportation Program, Inc.",Reduced Reporter,Reduced Reporter,DR,DO,Funds Expended on Operations,974579.00
10086,1086,Cooperative Alliance for Seacoast Transportation,Full Reporter,Full Reporter,DR,DO,Funds Earned During Period,52665.00
10086,1086,Cooperative Alliance for Seacoast Transportation,Full Reporter,Full Reporter,MB,DO,Funds Earned During Period,696102.00
10087,1087,Nashua Transit System,Full Reporter,Full Reporter,DR,PT,Funds Earned During Period,34117.00
10087,1087,Nashua Transit System,Full Reporter,Full Reporter,MB,PT,Funds Earned During Period,376051.00
10088,1088,Casco Bay Island Transit District,Full Reporter,Full Reporter,FB,DO,Funds Earned During Period,2474161.00
10096,1096,City of Bangor - BAT Community Connector,Reduced Reporter,Reduced Reporter,MB,DO,Funds Expended on Capital,0.00
10096,1096,City of Bangor - BAT Community Connector,Reduced Reporter,Reduced Reporter,MB,DO,Funds Expended on Operations,742960.00
10098,1098,"Western Maine Transportation Services, Inc.",Reduced Reporter,Reduced Reporter,DR,DO,Funds Expended on Capital,0.00
10098,1098,"Western Maine Transportation Services, Inc.",Reduced Reporter,Reduced Reporter,DR,DO,Funds Expended on Operations,41216.00
10098,1098,"Western Maine Transportation Services, Inc.",Reduced Reporter,Reduced Reporter,MB,DO,Funds Expended on Capital,0.00
10098,1098,"Western Maine Transportation Services, Inc.",Reduced Reporter,Reduced Reporter,MB,DO,Funds Expended on Operations,0.00
10099,1099,York County Community Action Corporation,Reduced Reporter,Reduced Reporter,DR,DO,Funds Expended on Capital,0.00
10099,1099,York County Community Action Corporation,Reduced Reporter,Reduced Reporter,DR,DO,Funds Expended on Operations,82747.00
10102,1102,Connecticut Department of Transportation,Full Reporter,Full Reporter,CB,PT,Funds Earned During Period,714543.00
10102,1102,Connecticut Department of Transportation,Full Reporter,Full Reporter,CR,PT,Funds Earned During Period,2574630.00
10105,1105,Cape Cod Regional Transit Authority,Full Reporter,Full Reporter,CB,PT,Funds Earned During Period,275825.00
10105,1105,Cape Cod Regional Transit Authority,Full Reporter,Full Reporter,DR,PT,Funds Earned During Period,4693792.00
10105,1105,Cape Cod Regional Transit Authority,Full Reporter,Full Reporter,DT,PT,Funds Earned During Period,4553436.00
10105,1105,Cape Cod Regional Transit Authority,Full Reporter,Full Reporter,MB,PT,Funds Earned During Period,1007916.00
10107,1107,Milford Transit District,Full Reporter,Full Reporter,DR,DO,Funds Earned During Period,187973.00
10107,1107,Milford Transit District,Full Reporter,Full Reporter,MB,DO,Funds Earned During Period,259971.00
10108,1108,Greater Hartford Ridesharing Corporation - The Rideshare Company,Full Reporter,Full Reporter,VP,DO,Funds Earned During Period,361342.00
10112,1112,South Portland Bus Service,Reduced Reporter,Reduced Reporter,MB,DO,Funds Expended on Capital,0.00
10112,1112,South Portland Bus Service,Reduced Reporter,Reduced Reporter,MB,DO,Funds Expended on Operations,285127.00
10114,1114,Biddeford-Saco-Old Orchard Beach Transit Committee Shuttle Bus,Reduced Reporter,Reduced Reporter,MB,DO,Funds Expended on Capital,0.00
10114,1114,Biddeford-Saco-Old Orchard Beach Transit Committee Shuttle Bus,Reduced Reporter,Reduced Reporter,MB,DO,Funds Expended on Operations,411277.00
10115,1115,Northern New England Passenger Rail Authority,Full Reporter,Full Reporter,CR,PT,Funds Earned During Period,7855393.00
10117,1117,Plymouth & Brockton Street Railway Company,Full Reporter,Full Reporter,CB,DO,Funds Earned During Period,6724891.00
10118,1118,MetroWest Regional Transit Authority,Full Reporter,Full Reporter,DR,PT,Funds Earned During Period,192357.00
10118,1118,MetroWest Regional Transit Authority,Full Reporter,Full Reporter,MB,PT,Funds Earned During Period,397576.00
10119,1119,University Of New Hampshire - University Transportation Services,Full Reporter,Full Reporter,MB,DO,Funds Earned During Period,1796715.00
10122,1122,"Jalbert Leasing, Inc. dba C&J",Reduced Reporter,Reduced Reporter,CB,DO,Funds Expended on Capital,1030847.00
10122,1122,"Jalbert Leasing, Inc. dba C&J",Reduced Reporter,Reduced Reporter,CB,DO,Funds Expended on Operations,12142292.00
10123,1123,Greater Derry Salem Cooperative Alliance for Regional Transportation,Reduced Reporter,Reduced Reporter,DR,PT,Funds Expended on Capital,0.00
10123,1123,Greater Derry Salem Cooperative Alliance for Regional Transportation,Reduced Reporter,Reduced Reporter,DR,PT,Funds Expended on Operations,14701.00
10123,1123,Greater Derry Salem Cooperative Alliance for Regional Transportation,Reduced Reporter,Reduced Reporter,MB,PT,Funds Expended on Capital,0.00
10123,1123,Greater Derry Salem Cooperative Alliance for Regional Transportation,Reduced Reporter,Reduced Reporter,MB,PT,Funds Expended on Operations,0.00
10125,1125,Berkshire Regional Transit Authority Council on Aging,Reduced Reporter,Reduced Reporter,DR,PT,Funds Expended on Capital,0.00
10125,1125,Berkshire Regional Transit Authority Council on Aging,Reduced Reporter,Reduced Reporter,DR,PT,Funds Expended on Operations,155413.00
10126,1126,Worcester Regional Transit Authority COA,Full Reporter,Full Reporter,DR,PT,Funds Earned During Period,54150.00
10126,1126,Worcester Regional Transit Authority COA,Full Reporter,Full Reporter,MB,PT,Funds Earned During Period,545.00
10128,1128,Connecticut Department of Transportation- CTTransit Waterbury- NET,Full Reporter,Full Reporter,DR,PT,Funds Earned During Period,285023.00
10128,1128,Connecticut Department of Transportation- CTTransit Waterbury- NET,Full Reporter,Full Reporter,MB,PT,Funds Earned During Period,2052713.00
10129,1129,Massachusetts Department of Transportation,Full Reporter,Full Reporter,VP,PT,Funds Earned During Period,726923.00
10130,1130,Connecticut Department of Transportation -CTTRANSIT New Britain ,Full Reporter,Full Reporter,MB,PT,Funds Earned During Period,564718.00
10132,1132,State of Connecticut - CTTransit - Nason - Torrington-Winsted,Reduced Reporter,Reduced Reporter,CB,PT,Funds Expended on Capital,0.00
10132,1132,State of Connecticut - CTTransit - Nason - Torrington-Winsted,Reduced Reporter,Reduced Reporter,CB,PT,Funds Expended on Operations,82315.00
10133,1133,"Boston Express Bus, Inc.",Reduced Reporter,Reduced Reporter,CB,DO,Funds Expended on Capital,0.00
10133,1133,"Boston Express Bus, Inc.",Reduced Reporter,Reduced Reporter,CB,DO,Funds Expended on Operations,6026041.00
10178,1156,Town of Bedford,Reduced Reporter,Reduced Reporter,MB,DO,Funds Expended on Capital,0.00
10178,1156,Town of Bedford,Reduced Reporter,Reduced Reporter,MB,DO,Funds Expended on Operations,4881.00
10179,1157,City of Beverly,Reduced Reporter,Reduced Reporter,MB,PT,Funds Expended on Capital,0.00
10179,1157,City of Beverly,Reduced Reporter,Reduced Reporter,MB,PT,Funds Expended on Operations,3989.00
10180,1158,City of Burlington,Reduced Reporter,Reduced Reporter,MB,PT,Funds Expended on Capital,0.00
10180,1158,City of Burlington,Reduced Reporter,Reduced Reporter,MB,PT,Funds Expended on Operations,21822.00
10181,1159,Town of Lexington,Reduced Reporter,Reduced Reporter,MB,PT,Funds Expended on Capital,0.00
10181,1159,Town of Lexington,Reduced Reporter,Reduced Reporter,MB,PT,Funds Expended on Operations,79769.00
10182,1160,"Mission Hill Link, Inc.",Reduced Reporter,Reduced Reporter,MB,PT,Funds Expended on Capital,0.00
10182,1160,"Mission Hill Link, Inc.",Reduced Reporter,Reduced Reporter,MB,PT,Funds Expended on Operations,12914.00
10183,,"Woods Hole, Martha's Vineyard and Nantucket Steamship Authority",Full Reporter,Full Reporter,FB,DO,Funds Earned During Period,32285844.00
10183,,"Woods Hole, Martha's Vineyard and Nantucket Steamship Authority",Full Reporter,Full Reporter,MB,DO,Funds Earned During Period,0.00
10184,,The Mashpee Wampanoag Tribe,Reduced Reporter,Tribe,DR,DO,Funds Expended on Capital,0.00
10184,,The Mashpee Wampanoag Tribe,Reduced Reporter,Tribe,DR,DO,Funds Expended on Operations,0.00
11140,1T01,Houlton Band of Maliseet Indians,Reduced Reporter,Tribe,DR,DO,Funds Expended on Capital,0.00
11140,1T01,Houlton Band of Maliseet Indians,Reduced Reporter,Tribe,DR,DO,Funds Expended on Operations,0.00
11152,1T03,Mashantucket Pequot Tribal Nation,Reduced Reporter,Tribe,DR,DO,Funds Expended on Capital,0.00
11152,1T03,Mashantucket Pequot Tribal Nation,Reduced Reporter,Tribe,DR,DO,Funds Expended on Operations,0.00
11152,1T03,Mashantucket Pequot Tribal Nation,Reduced Reporter,Tribe,MB,DO,Funds Expended on Capital,0.00
11152,1T03,Mashantucket Pequot Tribal Nation,Reduced Reporter,Tribe,MB,DO,Funds Expended on Operations,0.00
11154,1135,"Flight Line, Inc.",Reduced Reporter,Reduced Reporter,CB,DO,Funds Expended on Capital,0.00
