NTD_ID,Legacy NTD ID,Agency Name,Reporter Type,Reporting Module,Mode,TOS,Expense Type,2016
10008,1008,Pioneer Valley Transit Authority,Full Reporter,Urban,MB,PT,Funds Earned During Period,7146956.00
10013,1013,Merrimack Valley Regional Transit Authority,Full Reporter,Urban,CB,PT,Funds Earned During Period,409700.00
10013,1013,Merrimack Valley Regional Transit Authority,Full Reporter,Urban,DR,PT,Funds Earned During Period,135888.00
10013,1013,Merrimack Valley Regional Transit Authority,Full Reporter,Urban,MB,PT,Funds Earned During Period,1461254.00
10014,1014,Worcester Regional Transit Authority,Full Reporter,Urban,DR,DO,Funds Earned During Period,62565.00
10014,1014,Worcester Regional Transit Authority,Full Reporter,Urban,DR,PT,Funds Earned During Period,139920.00
10014,1014,Worcester Regional Transit Authority,Full Reporter,Urban,DT,PT,Funds Earned During Period,111685.00
10014,1014,Worcester Regional Transit Authority,Full Reporter,Urban,MB,DO,Funds Earned During Period,3348363.00
10014,1014,Worcester Regional Transit Authority,Full Reporter,Urban,MB,PT,Funds Earned During Period,347.00
10015,1015,Lewiston-Auburn Transit Committee,Reduced Reporter,Urban,DR,PT,Funds Expended on Capital,0.00
10015,1015,Lewiston-Auburn Transit Committee,Reduced Reporter,Urban,DR,PT,Funds Expended on Operations,38154.00
10015,1015,Lewiston-Auburn Transit Committee,Reduced Reporter,Urban,MB,PT,Funds Expended on Capital,0.00
10015,1015,Lewiston-Auburn Transit Committee,Reduced Reporter,Urban,MB,PT,Funds Expended on Operations,218956.00
10016,1016,Greater Portland Transit District,Full Reporter,Urban,MB,DO,Funds Earned During Period,1903211.00
10017,1017,Greater Hartford Transit District,Full Reporter,Urban,DR,PT,Funds Earned During Period,499358.00
10040,1040,Southeast Area Transit,Full Reporter,Urban,DR,PT,Funds Earned During Period,15211.00
10040,1040,Southeast Area Transit,Full Reporter,Urban,MB,DO,Funds Earned During Period,1221942.00
10042,1042,Valley Transit District,Full Reporter,Urban,DR,DO,Funds Earned During Period,69992.00
10045,1045,Connecticut Department of Transportation - CTTransit New Britain -Dattco.,Full Reporter,Urban,CB,PT,Funds Earned During Period,236559.00
10045,1045,Connecticut Department of Transportation - CTTransit New Britain -Dattco.,Full Reporter,Urban,MB,PT,Funds Earned During Period,133551.00
10048,1048,Connecticut Department of Transportation - CTTRANSIT - Hartford Division,Full Reporter,Urban,MB,DO,Funds Earned During Period,13289920.00
10048,1048,Connecticut Department of Transportation - CTTRANSIT - Hartford Division,Full Reporter,Urban,RB,DO,Funds Earned During Period,2619356.00
10049,1049,The Greater New Haven Transit District,Full Reporter,Urban,DR,DO,Funds Earned During Period,221407.00
10049,1049,The Greater New Haven Transit District,Full Reporter,Urban,MB,DO,Funds Earned During Period,3470.00
10050,1050,Greater Bridgeport Transit Authority,Full Reporter,Urban,DR,PT,Funds Earned During Period,315655.00
10050,1050,Greater Bridgeport Transit Authority,Full Reporter,Urban,MB,DO,Funds Earned During Period,6014428.00
10051,1051,Housatonic Area Regional Transit,Full Reporter,Urban,DR,DO,Funds Earned During Period,78722.00
10051,1051,Housatonic Area Regional Transit,Full Reporter,Urban,MB,DO,Funds Earned During Period,882739.00
10053,1053,Cape Ann Transportation Authority,Full Reporter,Urban,DR,PT,Funds Earned During Period,22357.00
10053,1053,Cape Ann Transportation Authority,Full Reporter,Urban,MB,PT,Funds Earned During Period,163094.00
10055,1055,Connecticut Department of Transportation - CTTRANSIT New Haven Division,Full Reporter,Urban,MB,DO,Funds Earned During Period,7814850.00
10056,1056,Connecticut Department of Transportation - CTTRANSIT Stamford Division,Full Reporter,Urban,MB,DO,Funds Earned During Period,4101146.00
10057,1057,Norwalk Transit District,Full Reporter,Urban,DR,DO,Funds Earned During Period,186666.00
10057,1057,Norwalk Transit District,Full Reporter,Urban,DR,PT,Funds Earned During Period,125657.00
10057,1057,Norwalk Transit District,Full Reporter,Urban,MB,DO,Funds Earned During Period,1605577.00
10057,1057,Norwalk Transit District,Full Reporter,Urban,MB,PT,Funds Earned During Period,47244.00
10061,1061,Montachusett Regional Transit Authority,Full Reporter,Urban,DR,PT,Funds Earned During Period,4076528.00
10061,1061,Montachusett Regional Transit Authority,Full Reporter,Urban,DT,PT,Funds Earned During Period,21068.00
10061,1061,Montachusett Regional Transit Authority,Full Reporter,Urban,MB,PT,Funds Earned During Period,656349.00
10063,1063,Middletown Transit District,Full Reporter,Urban,DR,DO,Funds Earned During Period,66456.00
10063,1063,Middletown Transit District,Full Reporter,Urban,MB,DO,Funds Earned During Period,349383.00
10064,1064,Greater Attleboro-Taunton Regional Transit Authority,Full Reporter,Urban,CB,PT,Funds Earned During Period,193102.00
10064,1064,Greater Attleboro-Taunton Regional Transit Authority,Full Reporter,Urban,DR,PT,Funds Earned During Period,295496.00
10064,1064,Greater Attleboro-Taunton Regional Transit Authority,Full Reporter,Urban,MB,PT,Funds Earned During Period,739335.00
10066,1066,Chittenden County Transportation Authority,Full Reporter,Urban,CB,DO,Funds Earned During Period,640184.00
10066,1066,Chittenden County Transportation Authority,Full Reporter,Urban,DR,PT,Funds Earned During Period,111470.00
10066,1066,Chittenden County Transportation Authority,Full Reporter,Urban,MB,DO,Funds Earned During Period,1788184.00
10069,1069,"Regional Transportation Program, Inc.",Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,0.00
10069,1069,"Regional Transportation Program, Inc.",Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,70402.00
10086,1086,Cooperative Alliance for Seacoast Transportation,Full Reporter,Urban,DR,DO,Funds Earned During Period,58664.00
10086,1086,Cooperative Alliance for Seacoast Transportation,Full Reporter,Urban,MB,DO,Funds Earned During Period,724600.00
10087,1087,Nashua Transit System,Full Reporter,Urban,DR,PT,Funds Earned During Period,33468.00
10087,1087,Nashua Transit System,Full Reporter,Urban,MB,PT,Funds Earned During Period,361210.00
10088,1088,Casco Bay Island Transit District,Full Reporter,Urban,FB,DO,Funds Earned During Period,2619139.00
10096,1096,City of Bangor - BAT Community Connector,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,0.00
10096,1096,City of Bangor - BAT Community Connector,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,721971.00
10098,1098,"Western Maine Transportation Services, Inc.",Full Reporter,Urban,DR,DO,Funds Earned During Period,29700.00
10098,1098,"Western Maine Transportation Services, Inc.",Full Reporter,Urban,DR,PT,Funds Earned During Period,38154.00
10098,1098,"Western Maine Transportation Services, Inc.",Full Reporter,Urban,MB,DO,Funds Earned During Period,7397.00
10098,1098,"Western Maine Transportation Services, Inc.",Full Reporter,Urban,MB,PT,Funds Earned During Period,190318.00
10099,1099,York County Community Action Corporation,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,0.00
10099,1099,York County Community Action Corporation,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,75986.00
10102,1102,Connecticut Department of Transportation,Full Reporter,Urban,CB,PT,Funds Earned During Period,678930.00
10102,1102,Connecticut Department of Transportation,Full Reporter,Urban,CR,PT,Funds Earned During Period,2518332.00
10105,1105,Cape Cod Regional Transit Authority,Full Reporter,Urban,CB,PT,Funds Earned During Period,303552.00
10105,1105,Cape Cod Regional Transit Authority,Full Reporter,Urban,DR,PT,Funds Earned During Period,5496408.00
10105,1105,Cape Cod Regional Transit Authority,Full Reporter,Urban,DT,PT,Funds Earned During Period,5664650.00
10105,1105,Cape Cod Regional Transit Authority,Full Reporter,Urban,MB,PT,Funds Earned During Period,1111095.00
10107,1107,Milford Transit District,Full Reporter,Urban,DR,DO,Funds Earned During Period,193716.00
10107,1107,Milford Transit District,Full Reporter,Urban,MB,DO,Funds Earned During Period,258374.00
10112,1112,South Portland Bus Service,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,0.00
10112,1112,South Portland Bus Service,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,247925.00
10114,1114,Biddeford-Saco-Old Orchard Beach Transit Committee Shuttle Bus,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,0.00
10114,1114,Biddeford-Saco-Old Orchard Beach Transit Committee Shuttle Bus,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,432724.00
10115,1115,Northern New England Passenger Rail Authority,Full Reporter,Urban,CR,PT,Funds Earned During Period,8307125.00
10117,1117,Plymouth & Brockton Street Railway Company,Reduced Reporter,Urban,CB,DO,Funds Expended on Capital,33027.00
10117,1117,Plymouth & Brockton Street Railway Company,Reduced Reporter,Urban,CB,DO,Funds Expended on Operations,7143585.00
10118,1118,MetroWest Regional Transit Authority,Full Reporter,Urban,DR,PT,Funds Earned During Period,239568.00
10118,1118,MetroWest Regional Transit Authority,Full Reporter,Urban,MB,PT,Funds Earned During Period,343383.00
10119,1119,University Of New Hampshire - University Transportation Services,Full Reporter,Urban,MB,DO,Funds Earned During Period,1874978.00
10122,1122,"Jalbert Leasing, Inc.",Reduced Reporter,Urban,CB,DO,Funds Expended on Capital,565452.00
10122,1122,"Jalbert Leasing, Inc.",Reduced Reporter,Urban,CB,DO,Funds Expended on Operations,12672366.00
10123,1123,Greater Derry Salem Cooperative Alliance for Regional Transportation,Reduced Reporter,Urban,DR,PT,Funds Expended on Capital,0.00
10123,1123,Greater Derry Salem Cooperative Alliance for Regional Transportation,Reduced Reporter,Urban,DR,PT,Funds Expended on Operations,14745.00
10123,1123,Greater Derry Salem Cooperative Alliance for Regional Transportation,Reduced Reporter,Urban,MB,PT,Funds Expended on Capital,0.00
10123,1123,Greater Derry Salem Cooperative Alliance for Regional Transportation,Reduced Reporter,Urban,MB,PT,Funds Expended on Operations,0.00
10128,1128,Connecticut Department of Transportation- CTTransit Waterbury- NET,Full Reporter,Urban,DR,PT,Funds Earned During Period,256474.00
10128,1128,Connecticut Department of Transportation- CTTransit Waterbury- NET,Full Reporter,Urban,MB,PT,Funds Earned During Period,1947872.00
10129,1129,Massachusetts Department of Transportation,Full Reporter,Urban,VP,PT,Funds Earned During Period,261862.00
10130,1130,Connecticut Department of Transportation -CTTRANSIT New Britain,Full Reporter,Urban,MB,PT,Funds Earned During Period,538221.00
10132,1132,State of Connecticut - CTTransit - Nason - Torrington-Winsted,Reduced Reporter,Urban,CB,PT,Funds Expended on Capital,0.00
10132,1132,State of Connecticut - CTTransit - Nason - Torrington-Winsted,Reduced Reporter,Urban,CB,PT,Funds Expended on Operations,70092.00
10133,1133,"Boston Express Bus, Inc.",Reduced Reporter,Urban,CB,DO,Funds Expended on Capital,0.00
10133,1133,"Boston Express Bus, Inc.",Reduced Reporter,Urban,CB,DO,Funds Expended on Operations,6183948.00
10178,1156,Town of Bedford,Reduced Reporter,Urban,MB,DO,Funds Expended on Capital,0.00
10178,1156,Town of Bedford,Reduced Reporter,Urban,MB,DO,Funds Expended on Operations,4912.00
10179,1157,City of Beverly,Reduced Reporter,Urban,MB,PT,Funds Expended on Capital,0.00
10179,1157,City of Beverly,Reduced Reporter,Urban,MB,PT,Funds Expended on Operations,3777.00
10180,1158,City of Burlington,Reduced Reporter,Urban,MB,PT,Funds Expended on Capital,0.00
10180,1158,City of Burlington,Reduced Reporter,Urban,MB,PT,Funds Expended on Operations,15976.00
10181,1159,Town of Lexington,Reduced Reporter,Urban,MB,PT,Funds Expended on Capital,0.00
10181,1159,Town of Lexington,Reduced Reporter,Urban,MB,PT,Funds Expended on Operations,58754.00
10182,1160,"Mission Hill Link, Inc.",Reduced Reporter,Urban,MB,PT,Funds Expended on Capital,0.00
10182,1160,"Mission Hill Link, Inc.",Reduced Reporter,Urban,MB,PT,Funds Expended on Operations,7465.00
10183,,"Woods Hole, Martha's Vineyard and Nantucket Steamship Authority",Full Reporter,Urban,FB,DO,Funds Earned During Period,33232039.00
10183,,"Woods Hole, Martha's Vineyard and Nantucket Steamship Authority",Full Reporter,Urban,MB,DO,Funds Earned During Period,0.00
10184,,The Mashpee Wampanoag Tribe,Reduced Reporter,Tribal,DR,DO,Funds Expended on Capital,0.00
10184,,The Mashpee Wampanoag Tribe,Reduced Reporter,Tribal,DR,DO,Funds Expended on Operations,0.00
10185,,Adams Council on Aging,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,0.00
10185,,Adams Council on Aging,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,0.00
10186,,"Adlib, Inc.",Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,0.00
10186,,"Adlib, Inc.",Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,0.00
10187,,Dalton Council on Aging,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,0.00
10187,,Dalton Council on Aging,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,7375.00
10188,,Williamstown Council on Aging,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,0.00
10188,,Williamstown Council on Aging,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,948.00
10189,,Southern Berkshire Elderly Transportation Corp.,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,0.00
10189,,Southern Berkshire Elderly Transportation Corp.,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,17877.00
10190,,Lenox Council on Aging,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,0.00
10190,,Lenox Council on Aging,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,0.00
10191,,Lanesborough Council on Aging,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,0.00
10191,,Lanesborough Council on Aging,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,3870.00
10192,,North Adams Council on Aging,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,0.00
10192,,North Adams Council on Aging,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,6902.00
10193,,Town of Sheffield Council on Aging,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,0.00
10193,,Town of Sheffield Council on Aging,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,0.00
10194,,"Soldier On, Inc.",Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,0.00
10194,,"Soldier On, Inc.",Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,0.00
10195,,Cheshire Council on Aging,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,0.00
10195,,Cheshire Council on Aging,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,0.00
10196,,Pittsfield Council on Aging,Reduced Reporter,Urban,DR,DO,Funds Expended on Capital,0.00
10196,,Pittsfield Council on Aging,Reduced Reporter,Urban,DR,DO,Funds Expended on Operations,3252.00
11140,1T01,Houlton Band of Maliseet Indians,Reduced Reporter,Tribal,DR,DO,Funds Expended on Capital,0.00
11140,1T01,Houlton Band of Maliseet Indians,Reduced Reporter,Tribal,DR,DO,Funds Expended on Operations,0.00
11152,1T03,Mashantucket Pequot Tribal Nation,Reduced Reporter,Tribal,DR,DO,Funds Expended on Capital,0.00
11152,1T03,Mashantucket Pequot Tribal Nation,Reduced Reporter,Tribal,DR,DO,Funds Expended on Operations,0.00
11152,1T03,Mashantucket Pequot Tribal Nation,Reduced Reporter,Tribal,MB,DO,Funds Expended on Capital,0.00
11152,1T03,Mashantucket Pequot Tribal Nation,Reduced Reporter,Tribal,MB,DO,Funds Expended on Operations,0.00
11154,1135,"Flight Line, Inc.",Reduced Reporter,Urban,CB,DO,Funds Expended on Capital,0.00
11154,1135,"Flight Line, Inc.",Reduced Reporter,Urban,CB,DO,Funds Expended on Operations,15371.00
20002,2002,Capital District Transportation Authority,Full Reporter,Urban,CB,PT,Funds Earned During Period,624173.00
20002,2002,Capital District Transportation Authority,Full Reporter,Urban,DR,DO,Funds Earned During Period,234136.00
20002,2002,Capital District Transportation Authority,Full Reporter,Urban,DT,PT,Funds Earned During Period,357574.00
20002,2002,Capital District Transportation Authority,Full Reporter,Urban,MB,DO,Funds Earned During Period,17231369.00
20002,2002,Capital District Transportation Authority,Full Reporter,Urban,VP,PT,Funds Earned During Period,70308.00
20003,2003,Broome County Department of Public Transportation,Full Reporter,Urban,DR,DO,Funds Earned During Period,52576.00
20003,2003,Broome County Department of Public Transportation,Full Reporter,Urban,DR,PT,Funds Earned During Period,162442.00
20003,2003,Broome County Department of Public Transportation,Full Reporter,Urban,MB,DO,Funds Earned During Period,2383675.00
20004,2004,Niagara Frontier Transportation Authority,Full Reporter,Urban,DR,DO,Funds Earned During Period,561635.00
20004,2004,Niagara Frontier Transportation Authority,Full Reporter,Urban,LR,DO,Funds Earned During Period,5395671.00
20004,2004,Niagara Frontier Transportation Authority,Full Reporter,Urban,MB,DO,Funds Earned During Period,31548267.00
20005,2005,C-TRAN,Reduced Reporter,Urban,DR,PT,Funds Expended on Capital,0.00
20005,2005,C-TRAN,Reduced Reporter,Urban,DR,PT,Funds Expended on Operations,250759.00
20005,2005,C-TRAN,Reduced Reporter,Urban,MB,PT,Funds Expended on Capital,0.00
20005,2005,C-TRAN,Reduced Reporter,Urban,MB,PT,Funds Expended on Operations,712216.00
20006,2006,City of Long Beach,Full Reporter,Urban,DR,DO,Funds Earned During Period,19950.00
